pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
15749487,1528085114.415466,e,udp,192.168.100.46,80,192.168.100.5,80,2317,2223581,INT,1528085146.170078,38,31.754612,4.525651,1.147577,,,31.679554,1.714672,4.996585,,,,,2317,0,2223581,0,72.934288,72.934288,0.0,0,Normal,Normal
15749488,1528085114.415483,e,tcp,192.168.100.46,80,192.168.100.5,80,2318,2173783,CON,1528085146.170085,39,31.754602,4.525784,1.147641,,,31.680485,1.714651,4.997118,,,,,2318,0,2173783,0,72.965797,72.965797,0.0,0,Normal,Normal
15749489,1528085114.415486,e,tcp,192.168.100.5,0,192.168.100.3,0,1392,988735,CON,1528085146.170087,40,31.754601,4.515562,1.143469,,,31.608931,1.71465,4.983744,,,,,1392,0,988735,0,43.804676,43.804676,0.0,0,Normal,Normal
15749490,1528085114.415488,e,udp,192.168.100.7,365,192.168.100.3,565,1246,74760,INT,1528085146.170089,41,31.754601,4.515563,1.143468,,,31.608938,1.714651,4.983745,,,,,1246,0,74760,0,39.206917,39.206917,0.0,0,Normal,Normal
15750259,1528085114.442802,e,tcp,192.168.100.6,80,192.168.100.3,80,782,231472,CON,1528085146.145362,810,31.70256,4.49615,1.155918,,,31.473053,1.664747,4.971939,,,,,782,0,231472,0,24.635235,24.635235,0.0,0,Normal,Normal
15762172,1528085115.284557,e g,tcp,192.168.100.3,41307,52.64.239.193,8883,26,11359,CON,1528085146.104363,12723,30.819805,1.952866,2.000426,,,13.670061,0.00596,4.999889,,,,,13,13,10501,858,0.811167,0.399707,0.389438,0,Normal,Normal
16011623,1528085146.18239,e,udp,192.168.100.46,3456,192.168.100.5,80,1598,1553703,CON,1528085156.186051,12,10.003661,4.995646,0.000403,,,9.991292,4.995243,4.996049,,,,,799,799,758706,794997,159.641556,79.770798,79.770798,0,Normal,Normal
16011624,1528085146.182392,e *,tcp,192.168.100.55,8080,192.168.100.3,80,1598,1557046,CON,1528085156.185916,13,10.003524,4.995572,0.000339,,,9.991144,4.995233,4.995911,,,,,799,799,803338,753708,159.643738,79.771889,79.771889,0,Normal,Normal
16011625,1528085146.182395,e,udp,192.168.100.46,80,192.168.100.5,80,799,766422,INT,1528085156.186047,14,10.003652,4.995632,0.001596,,,9.991264,4.995227,4.996038,,,,,799,0,766422,0,79.770874,79.770874,0.0,0,Normal,Normal
16011626,1528085146.182397,e,tcp,192.168.100.6,80,192.168.100.3,80,270,79920,CON,1528085156.160949,15,9.978552,4.973001,0.001374,,,9.946001,4.970937,4.975064,,,,,270,0,79920,0,26.957819,26.957819,0.0,0,Normal,Normal
16011627,1528085146.182407,e,tcp,192.168.100.46,80,192.168.100.5,80,799,747935,CON,1528085156.186052,16,10.003645,4.995621,0.000391,,,9.991242,4.99523,4.996012,,,,,799,0,747935,0,79.770927,79.770927,0.0,0,Normal,Normal
16011628,1528085146.182408,e,tcp,192.168.100.5,0,192.168.100.3,0,479,340318,CON,1528085156.186056,17,10.003648,4.995624,0.000391,,,9.991247,4.995233,4.996014,,,,,479,0,340318,0,47.78257,47.78257,0.0,0,Normal,Normal
16013165,1528085146.195258,e,udp,192.168.100.7,365,192.168.100.3,565,430,25800,INT,1528085156.186057,1554,9.990799,4.982995,0.000609,,,9.965989,4.982385,4.983604,,,,,430,0,25800,0,42.93951,42.93951,0.0,0,Normal,Normal
16255496,1528085150.304444,e,tcp,192.168.100.3,41307,52.64.239.193,8883,4,1764,CON,1528085151.106619,243885,0.802175,0.802175,0.0,,,0.802175,0.802175,0.802175,,,,,2,2,1632,132,3.739832,1.246611,1.246611,0,Normal,Normal
16273773,1528085160.868379,e,udp,192.168.100.6,138,192.168.100.255,138,1,243,INT,1528085160.868379,262162,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,243,0,0.0,0.0,0.0,0,Normal,Normal
16274316,1528085180.38061,e *,tcp,192.168.100.3,80,192.168.100.55,8080,2273,2216557,CON,1528085195.384139,541,15.003529,4.992221,0.001307,,,14.976663,4.991076,4.994086,,,,,1137,1136,1072389,1144168,151.431046,75.715523,75.648872,0,Normal,Normal
16274317,1528085180.380749,e,udp,192.168.100.46,3456,192.168.100.5,80,2273,2209828,CON,1528085195.384145,542,15.003396,4.992188,0.001345,,,14.976565,4.991097,4.994097,,,,,1136,1137,1077774,1132054,151.432388,75.649536,75.716194,0,Normal,Normal
16274318,1528085180.380754,e,udp,192.168.100.46,80,192.168.100.5,80,1136,1089290,INT,1528085195.384141,543,15.003387,4.99198,0.002081,,,14.975939,4.991078,4.99351,,,,,1136,0,1089290,0,75.649582,75.649582,0.0,0,Normal,Normal
16274319,1528085180.380756,e,tcp,192.168.100.6,80,192.168.100.3,80,384,113664,CON,1528085195.360676,544,14.97992,4.968208,0.000715,,,14.904623,4.966508,4.970042,,,,,384,0,113664,0,25.567558,25.567558,0.0,0,Normal,Normal
16274320,1528085180.385655,e,tcp,192.168.100.46,80,192.168.100.5,80,1137,1063976,CON,1528085195.384146,545,14.998491,4.990345,0.00231,,,14.971035,4.986467,4.993503,,,,,1137,0,1063976,0,75.740952,75.740952,0.0,0,Normal,Normal
16274321,1528085180.385656,e,tcp,192.168.100.5,0,192.168.100.3,0,682,484636,CON,1528085195.373342,546,14.987686,4.978455,0.00354,,,14.935366,4.97403,4.982696,,,,,682,0,484636,0,45.437302,45.437302,0.0,0,Normal,Normal
16274322,1528085180.385658,e,udp,192.168.100.7,365,192.168.100.3,565,613,36780,INT,1528085195.384148,547,14.99849,4.990592,0.003488,,,14.971776,4.986466,4.993501,,,,,613,0,36780,0,40.804108,40.804108,0.0,0,Normal,Normal
16387670,1528085182.393605,e,tcp,192.168.100.3,41307,52.64.239.193,8883,12,3766,CON,1528085190.324664,113895,7.931059,1.506003,1.428238,,,3.012006,0.077765,2.934241,,,,,6,6,3370,396,1.386952,0.630433,0.630433,0,Normal,Normal
16513677,1528085189.406566,e,udp,192.168.100.6,138,192.168.100.255,138,1,250,INT,1528085189.406566,239902,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,250,0,0.0,0.0,0.0,0,Normal,Normal
16537363,1528085209.329734,e *,tcp,192.168.100.3,80.0,192.168.100.55,8080.0,5490,5350229,CON,1528085243.678561,1423,34.348827,4.896067,0.237595,,,34.272469,4.314097,4.997265,,,,,2744,2746,2588913,2761316,159.801666,79.857162,79.91539,0,Normal,Normal
16537364,1528085209.330555,e,udp,192.168.100.46,3456.0,192.168.100.5,80.0,5490,5340218,CON,1528085243.679693,1424,34.349136,4.896146,0.237159,,,34.273026,4.315241,4.997298,,,,,2746,2744,2608744,2731474,159.800232,79.914673,79.856445,0,Normal,Normal
16537365,1528085209.331531,e,tcp,192.168.100.46,80.0,192.168.100.5,80.0,2744,2571887,CON,1528085243.679697,1425,34.348167,4.895972,0.237099,,,34.271801,4.315216,4.997273,,,,,2744,0,2571887,0,79.858704,79.858704,0.0,0,Normal,Normal
16537366,1528085209.331533,e,tcp,192.168.100.5,0.0,192.168.100.3,0.0,1648,1171253,CON,1528085243.679701,1426,34.348167,4.89599,0.237128,,,34.271931,4.315217,4.997273,,,,,1648,0,1171253,0,47.950157,47.950157,0.0,0,Normal,Normal
16537367,1528085209.331535,e,udp,192.168.100.7,365.0,192.168.100.3,565.0,1476,88560,INT,1528085243.667528,1427,34.335995,4.884489,0.2374,,,34.191422,4.303041,4.986155,,,,,1476,0,88560,0,42.957836,42.957836,0.0,0,Normal,Normal
16537560,1528085209.331777,e,udp,192.168.100.46,80.0,192.168.100.5,80.0,2746,2631630,INT,1528085243.682296,1620,34.350517,4.896381,0.236202,,,34.274666,4.317836,4.997269,,,,,2746,0,2631630,0,79.911461,79.911461,0.0,0,Normal,Normal
16539289,1528085209.342543,e,tcp,192.168.100.6,80.0,192.168.100.3,80.0,927,274392,CON,1528085243.682301,3349,34.33976,4.873837,0.232109,,,34.116856,4.305328,4.972395,,,,,927,0,274392,0,26.965826,26.965826,0.0,0,Normal,Normal
16557146,1528085209.490679,e,tcp,192.168.100.3,41307,52.64.239.193,8883,38,12436,CON,1528085240.337636,21206,30.846956,0.401541,0.383025,,,2.810785,0.006078,0.841847,,,,,19,19,11182,1254,1.19947,0.583641,0.583526,0,Normal,Normal
16798104,1528085229.966515,e,udp,192.168.100.7,138,192.168.100.255,138,2,543,INT,1528085229.967358,262164,0.000843,0.000843,0.0,,,0.000843,0.000843,0.000843,,,,,2,0,543,0,1186.239624,1186.239624,0.0,0,Normal,Normal
16798287,1528085243.69429,e *,tcp,192.168.100.3,80,192.168.100.55,8080,4455,4342274,CON,1528085271.780915,182,28.086624,4.670764,0.723468,,,28.024584,3.053046,4.997461,,,,,2227,2228,2100310,2241964,158.580826,79.254807,79.290413,0,Normal,Normal
16798288,1528085243.694299,e,udp,192.168.100.5,80,192.168.100.46,3456,4456,4334138,CON,1528085271.782509,183,28.088209,4.670817,0.723344,,,28.024902,3.053375,4.997459,,,,,2228,2228,2218116,2116022,158.607483,79.285934,79.285934,0,Normal,Normal
16798289,1528085243.694301,e,tcp,192.168.100.46,80,192.168.100.5,80,2228,2083831,CON,1528085271.782528,184,28.088226,4.670905,0.723376,,,28.025431,3.053393,4.997458,,,,,2228,0,2083831,0,79.285889,79.285889,0.0,0,Normal,Normal
16798290,1528085243.694303,e,udp,192.168.100.7,365,192.168.100.3,565,1198,71880,INT,1528085271.782533,185,28.08823,4.661641,0.719239,,,27.969845,3.053396,4.988183,,,,,1198,0,71880,0,42.615715,42.615715,0.0,0,Normal,Normal
16798483,1528085243.694561,e,udp,192.168.100.46,80,192.168.100.5,80,2229,2140389,INT,1528085271.782503,378,28.087942,4.670939,0.723404,,,28.025637,3.053372,4.997458,,,,,2229,0,2140389,0,79.322296,79.322296,0.0,0,Normal,Normal
16799636,1528085243.705822,e,tcp,192.168.100.5,0,192.168.100.3,0,1337,949709,CON,1528085271.78253,1531,28.076708,4.658829,0.723037,,,27.952976,3.042074,4.984905,,,,,1337,0,949709,0,47.583927,47.583927,0.0,0,Normal,Normal
16800789,1528085243.717645,e,tcp,192.168.100.6,80,192.168.100.3,80,752,222592,CON,1528085271.758603,2684,28.040958,4.642547,0.732387,,,27.85528,3.004882,4.971755,,,,,752,0,222592,0,26.782251,26.782251,0.0,0,Normal,Normal
16903917,1528085245.331695,e,tcp,192.168.100.3,41307,52.64.239.193,8883,24,10027,CON,1528085270.346549,105812,25.014854,2.84179,2.18209,,,17.050739,0.0,4.998663,,,,,12,12,9235,792,0.919454,0.549648,0.439739,0,Normal,Normal
17060909,1528085271.793436,e,udp,192.168.100.46,3456.0,192.168.100.5,80.0,6003,5837516,CON,1528085311.717565,640,39.924129,4.72001,0.570405,,,37.760082,3.263259,4.995373,,,,,3002,3001,2851429,2986087,150.335144,75.167572,75.142525,0,Normal,Normal
17060910,1528085271.793438,e *,tcp,192.168.100.55,8080.0,192.168.100.3,80.0,6004,5849117,CON,1528085311.717555,641,39.924118,4.719779,0.570565,,,37.758228,3.262942,4.99536,,,,,3002,3002,3018230,2830887,150.360245,75.167595,75.167595,0,Normal,Normal
17060911,1528085271.793455,e,udp,192.168.100.46,80.0,192.168.100.5,80.0,3001,2878649,INT,1528085311.717549,642,39.924095,4.719706,0.57039,,,37.757645,3.262933,4.995354,,,,,3001,0,2878649,0,75.142593,75.142593,0.0,0,Normal,Normal
17060912,1528085271.793457,e,tcp,192.168.100.6,80.0,192.168.100.3,80.0,1013,299848,CON,1528085311.692485,643,39.899029,4.694945,0.574641,,,37.559563,3.224105,4.973022,,,,,1013,0,299848,0,25.364025,25.364025,0.0,0,Normal,Normal
17060913,1528085271.793475,e,tcp,192.168.100.46,80.0,192.168.100.5,80.0,3001,2805872,CON,1528085311.717569,644,39.924095,4.719736,0.5704,,,37.757885,3.262947,4.995345,,,,,3001,0,2805872,0,75.142593,75.142593,0.0,0,Normal,Normal
17061874,1528085271.807561,e,tcp,192.168.100.5,0.0,192.168.100.3,0.0,1799,1278075,CON,1528085311.706758,1605,39.899197,4.71489,0.575005,,,37.719116,3.252133,4.995346,,,,,1799,0,1278075,0,45.063564,45.063564,0.0,0,Normal,Normal
17061875,1528085271.807562,e,udp,192.168.100.7,365.0,192.168.100.3,565.0,1614,96840,INT,1528085311.717571,1606,39.910007,4.707388,0.567298,,,37.659107,3.262944,4.98497,,,,,1614,0,96840,0,40.415928,40.415928,0.0,0,Normal,Normal
17233507,1528085273.906162,e,tcp,192.168.100.3,41307,52.64.239.193,8883,32,13550,CON,1528085310.360807,173238,36.454643,1.661,1.123722,,,13.288003,0.00591,3.103662,,,,,16,16,12494,1056,0.850372,0.411537,0.41147,0,Normal,Normal
17322545,1528085311.729931,e,udp,192.168.100.46,3456,192.168.100.5,80,4020,3909329,CON,1528085336.890635,113,25.160704,4.182881,1.814913,,,25.097288,0.124618,4.997104,,,,,2011,2009,1909515,1999814,159.733215,79.886475,79.806992,0,Normal,Normal
