pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
13334808,1528083681.00921,e s,tcp,192.168.100.149,17536.0,192.168.100.6,80.0,3,368,RST,1528083700.594431,148415,19.58522,0.029639,0.029639,,,0.059277,0.0,0.059277,,,,,2,1,308,60,0.102118,0.051059,0.0,1,DoS,TCP
12064430,1528083405.949804,e s,tcp,192.168.100.149,24295.0,192.168.100.6,80.0,3,462,REQ,1528083444.902509,188839,38.952705,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.051344,0.051344,0.0,1,DoS,TCP
13461625,1528083719.471583,e s,tcp,192.168.100.149,15958.0,192.168.100.6,80.0,3,462,REQ,1528083760.139756,13072,40.668175,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.049179,0.049179,0.0,1,DoS,TCP
14964885,1528085014.795104,e,udp,192.168.100.150,24484.0,192.168.100.3,80.0,18,1080,INT,1528085046.269686,1928,31.474583,3.486991,1.918472,,,20.921946,0.0,4.827637,,,,,18,0,1080,0,0.540118,0.540118,0.0,1,DoS,UDP
14768678,1528084980.957932,e,udp,192.168.100.150,41569,192.168.100.3,80,16,960,INT,1528085013.564529,67883,32.606598,3.283267,1.85816,,,19.6996,0.0,4.967642,,,,,16,0,960,0,0.46003,0.46003,0.0,1,DoS,UDP
13809237,1528083782.946184,e g,tcp,192.168.100.148,17396.0,192.168.100.3,80.0,6,548,RST,1528083807.111611,98522,24.165426,0.135263,0.007581,,,0.270526,0.127682,0.142844,,,,,4,2,428,120,0.206907,0.124144,0.041627,1,DoS,TCP
13805169,1528083782.691032,e s,tcp,192.168.100.147,28287.0,192.168.100.5,80.0,5,770,REQ,1528083828.370034,94454,45.679001,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,770,0,0.087568,0.087568,0.0,1,DoS,TCP
13560906,1528083726.491326,e s,tcp,192.168.100.150,59188.0,192.168.100.7,80.0,7,1078,REQ,1528083768.87943,112353,42.388103,0.465403,1.040672,,,2.792417,0.0,2.792417,,,,,7,0,1078,0,0.141549,0.141549,0.0,1,DoS,TCP
14415871,1528084928.341702,e,udp,192.168.100.148,61439,192.168.100.6,80,7,420,INT,1528084950.890021,239408,22.548319,2.909667,1.717368,,,11.638667,0.0,4.46215,,,,,7,0,420,0,0.266095,0.266095,0.0,1,DoS,UDP
13558953,1528083726.377494,e g,tcp,192.168.100.148,9592.0,192.168.100.3,80.0,6,548,RST,1528083754.026642,110400,27.649149,0.159705,0.000332,,,0.319411,0.159377,0.160034,,,,,4,2,428,120,0.180837,0.108502,0.036377,1,DoS,TCP
12662359,1528083557.136041,e s,tcp,192.168.100.150,41839.0,192.168.100.7,80.0,3,462,REQ,1528083598.944148,289,41.808105,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.047838,0.047838,0.0,1,DoS,TCP
12756401,1528083562.752186,e g,tcp,192.168.100.148,61797.0,192.168.100.3,80.0,9,822,RST,1528083615.930969,94331,53.178783,0.143099,0.018896,,,0.429297,0.124005,0.168837,,,,,6,3,642,180,0.150436,0.094022,0.037609,1,DoS,TCP
12791321,1528083564.664358,e s,tcp,192.168.100.147,7126.0,192.168.100.5,80.0,7,984,RST,1528083611.38096,129251,46.769379,0.008796,0.019669,,,0.052778,0.0,0.052778,,,,,6,1,924,60,0.128289,0.107028,0.0,1,DoS,TCP
14618351,1528084953.355835,e,udp,192.168.100.147,65517,192.168.100.7,80,10,600,INT,1528084976.63301,179721,23.277176,2.582344,0.024417,,,12.91172,2.546986,2.615534,,,,,10,0,600,0,0.386645,0.386645,0.0,1,DoS,UDP
12448027,1528083500.460763,e g,tcp,192.168.100.148,36948.0,192.168.100.3,80.0,9,822,RST,1528083552.776809,48116,52.316048,0.145171,0.013805,,,0.435512,0.133866,0.164608,,,,,6,3,642,180,0.152917,0.095573,0.038229,1,DoS,TCP
13225687,1528083676.480217,e s,tcp,192.168.100.147,11090.0,192.168.100.5,80.0,7,1078,REQ,1528083714.438325,39294,37.958107,0.0,0.0,,,0.0,0.0,0.0,,,,,7,0,1078,0,0.158069,0.158069,0.0,1,DoS,TCP
12704868,1528083559.706681,e s,tcp,192.168.100.149,11728.0,192.168.100.6,80.0,4,522,RST,1528083598.527208,42798,38.820526,0.014775,0.020895,,,0.044324,0.0,0.044324,,,,,3,1,462,60,0.077279,0.051519,0.0,1,DoS,TCP
12964025,1528083621.265672,e s,tcp,192.168.100.147,21054.0,192.168.100.5,80.0,8,1138,RST,1528083673.239129,39795,51.973457,0.828741,1.806424,,,4.972447,0.0,4.867113,,,,,7,1,1078,60,0.134684,0.115444,0.0,1,DoS,TCP
