pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
128488,1526355411.908275,e,udp,192.168.100.7,43291,192.168.159.152,53,2,176,INT,1526355416.953143,3938,5.044868,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198221,0.198221,0.0,0,Normal,Normal
128575,1526355412.312344,e,udp,192.168.100.7,52560,192.168.159.152,53,2,172,INT,1526355417.367048,4026,5.054704,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.197836,0.197836,0.0,0,Normal,Normal
128642,1526355412.363129,e,udp,192.168.100.7,60001,192.168.159.152,53,2,176,INT,1526355417.407477,4093,5.044348,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198242,0.198242,0.0,0,Normal,Normal
128840,1526355412.572857,e,udp,192.168.100.7,47973,192.168.159.152,53,2,176,INT,1526355417.628262,4291,5.055405,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.197808,0.197808,0.0,0,Normal,Normal
129034,1526355412.725965,e,udp,192.168.100.7,39636,192.168.159.152,53,2,176,INT,1526355417.770948,4485,5.044983,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198217,0.198217,0.0,0,Normal,Normal
129224,1526355412.15457,e,udp,192.168.100.7,47132,192.168.159.152,53,4,352,INT,1526355416.953108,3964,4.798538,3.910977,0.122089,,,7.821955,3.788892,4.033063,,,,,4,0,352,0,0.62519,0.62519,0.0,0,Normal,Normal
129354,1526355413.030049,e,udp,192.168.100.7,34717,192.168.159.152,53,2,172,INT,1526355418.083961,4805,5.053912,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.197867,0.197867,0.0,0,Normal,Normal
131218,1526355418.824394,e,udp,192.168.100.7,36803,192.168.159.152,53,2,176,INT,1526355423.869438,6589,5.045044,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198214,0.198214,0.0,0,Normal,Normal
131229,1526355419.915858,e,udp,192.168.100.7,40479,192.168.159.152,53,2,176,INT,1526355424.959928,6608,5.04407,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198253,0.198253,0.0,0,Normal,Normal
131246,1526355421.024694,e,udp,192.168.100.7,36578,192.168.159.152,53,2,176,INT,1526355426.07052,6640,5.045826,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198184,0.198184,0.0,0,Normal,Normal
131261,1526355426.936937,e,udp,192.168.100.148,52735,27.124.125.250,123,2,180,CON,1526355426.985509,6726,0.048572,0.048572,0.0,,,0.048572,0.048572,0.048572,,,,,1,1,90,90,20.587994,0.0,0.0,0,Normal,Normal
131281,1526355428.110425,e,udp,192.168.100.150,45751,27.124.125.250,123,2,180,CON,1526355428.158973,6746,0.048548,0.048548,0.0,,,0.048548,0.048548,0.048548,,,,,1,1,90,90,20.598169,0.0,0.0,0,Normal,Normal
131311,1526355430.69493,e,tcp,192.168.100.7,139,192.168.100.4,36390,4,272,CON,1526355794.180099,6779,363.485168,2.2e-05,3e-06,,,4.4e-05,1.9e-05,2.5e-05,,,,,2,2,140,132,0.008253,0.002751,0.002751,0,Normal,Normal
131316,1526355425.984199,e,udp,192.168.100.7,47345,192.168.159.152,53,2,176,INT,1526355431.028106,6710,5.043907,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198259,0.198259,0.0,0,Normal,Normal
131333,1526355428.381443,e,udp,192.168.100.7,43010,192.168.159.152,53,2,176,INT,1526355433.420993,6753,5.03955,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.19843,0.19843,0.0,0,Normal,Normal
131338,1526355434.222841,e,udp,192.168.100.149,45344,224.0.0.251,5353,1,88,INT,1526355434.222841,6808,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,88,0,0.0,0.0,0.0,0,Normal,Normal
131343,1526355429.439307,e,udp,192.168.100.7,52523,192.168.159.152,53,2,176,INT,1526355434.481196,6765,5.041889,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198338,0.198338,0.0,0,Normal,Normal
131346,1526355434.957942,e,udp,192.168.100.148,45067,224.0.0.251,5353,1,88,INT,1526355434.957942,6815,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,88,0,0.0,0.0,0.0,0,Normal,Normal
131350,1526355435.244374,e,udp,192.168.100.147,54506,224.0.0.251,5353,1,88,INT,1526355435.244374,6819,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,88,0,0.0,0.0,0.0,0,Normal,Normal
131355,1526355435.736338,e,arp,192.168.100.4,,192.168.100.7,,4,204,CON,1526355799.256508,6824,363.520172,0.000205,5e-06,,,0.00041,0.0002,0.00021,,,,,2,2,84,120,0.008253,0.002751,0.002751,0,Normal,Normal
131369,1526355432.880561,e,udp,192.168.100.7,57808,192.168.159.152,53,2,176,INT,1526355437.924202,6799,5.043641,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198269,0.198269,0.0,0,Normal,Normal
131372,1526355433.184636,e,udp,192.168.100.7,40310,192.168.159.152,53,2,176,INT,1526355438.227098,6802,5.042462,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198316,0.198316,0.0,0,Normal,Normal
131382,1526355439.387127,e,udp,192.168.100.149,51193,224.0.0.251,5353,1,83,INT,1526355439.387127,6852,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,83,0,0.0,0.0,0.0,0,Normal,Normal
131390,1526355439.962523,e,udp,192.168.100.148,47652,224.0.0.251,5353,1,83,INT,1526355439.962523,6860,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,83,0,0.0,0.0,0.0,0,Normal,Normal
131397,1526355440.248052,e,udp,192.168.100.147,44165,224.0.0.251,5353,1,83,INT,1526355440.248052,6867,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,83,0,0.0,0.0,0.0,0,Normal,Normal
131410,1526355441.483067,e,udp,192.168.100.149,60388,224.0.0.251,5353,1,60,INT,1526355441.483067,6881,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,0,Normal,Normal
131412,1526355436.556943,e,udp,192.168.100.7,45505,192.168.159.152,53,2,176,INT,1526355441.599571,6831,5.042628,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198309,0.198309,0.0,0,Normal,Normal
131415,1526355441.965009,e,udp,192.168.100.148,33273,224.0.0.251,5353,1,60,INT,1526355441.965009,6885,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,0,Normal,Normal
131417,1526355442.25222,e,udp,192.168.100.147,59723,224.0.0.251,5353,1,60,INT,1526355442.25222,6887,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,0,Normal,Normal
131420,1526355437.611549,e,udp,192.168.100.7,40902,192.168.159.152,53,2,176,INT,1526355442.659694,6839,5.048145,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198093,0.198093,0.0,0,Normal,Normal
