pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
63948107,1528099986.770933,e,udp,192.168.100.148,26564.0,192.168.100.5,80.0,8,480,INT,1528100019.161397,367801,32.390465,3.605289,0.752633,,,14.421154,2.910402,4.730026,,,,,8,0,480,0,0.216113,0.216113,0.0,1,DDoS,UDP
63622333,1528099975.734358,e,udp,192.168.100.147,44985,192.168.100.3,80,5,300,INT,1528099980.987848,42027,5.25349,1.970382,1.970382,,,3.940764,0.0,3.940764,,,,,5,0,300,0,0.761399,0.761399,0.0,1,DDoS,UDP
64424777,1528100063.292264,e,udp,192.168.100.148,21927,192.168.100.5,80,13,780,INT,1528100098.096374,57987,34.804111,2.314455,1.587945,,,16.201181,0.0,4.473858,,,,,13,0,780,0,0.344787,0.344787,0.0,1,DDoS,UDP
63675088,1528099976.061405,e,udp,192.168.100.147,56764,192.168.100.3,80,5,300,INT,1528099981.317226,94782,5.255821,1.970732,1.970732,,,3.941464,0.0,3.941464,,,,,5,0,300,0,0.761061,0.761061,0.0,1,DDoS,UDP
64890372,1528100104.911932,e,udp,192.168.100.149,27525,192.168.100.5,80,1,60,INT,1528100104.911932,261418,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,DDoS,UDP
65383878,1528100199.600609,e,udp,192.168.100.150,30198.0,192.168.100.5,80.0,8,480,INT,1528100229.530055,230596,29.929445,4.364269,0.289773,,,17.457077,4.143136,4.853168,,,,,8,0,480,0,0.233883,0.233883,0.0,1,DDoS,UDP
65673987,1528100235.534107,e,udp,192.168.100.149,34232,192.168.100.5,80,1,60,INT,1528100235.534107,258532,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,DDoS,UDP
63144728,1528099940.79625,e,udp,192.168.100.150,40250,192.168.100.3,80,3,180,INT,1528099945.158379,88738,4.362129,4.362129,0.0,,,4.362129,4.362129,4.362129,,,,,3,0,180,0,0.458492,0.458492,0.0,1,DDoS,UDP
65859304,1528100282.108015,e,udp,192.168.100.147,11014,192.168.100.5,80,11,660,INT,1528100324.556906,181681,42.448891,1.729318,1.533312,,,12.105224,0.0,3.584838,,,,,11,0,660,0,0.235577,0.235577,0.0,1,DDoS,UDP
65787729,1528100280.884555,e,udp,192.168.100.147,48760.0,192.168.100.5,80.0,11,660,INT,1528100323.016608,110106,42.132053,2.990531,1.568294,,,17.943188,0.0,4.707782,,,,,11,0,660,0,0.237349,0.237349,0.0,1,DDoS,UDP
64890936,1528100108.534583,e,udp,192.168.100.149,64475,192.168.100.5,80,1,60,INT,1528100108.534583,261982,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,DDoS,UDP
65807919,1528100281.127338,e,udp,192.168.100.147,56662,192.168.100.5,80,11,660,INT,1528100323.327906,130296,42.200569,2.930685,1.517257,,,17.584112,0.0,4.641563,,,,,11,0,660,0,0.236964,0.236964,0.0,1,DDoS,UDP
63214543,1528099941.095602,e,udp,192.168.100.147,21716,192.168.100.3,80,4,240,INT,1528099945.018506,158553,3.922904,3.922904,0.0,,,3.922904,3.922904,3.922904,,,,,4,0,240,0,0.76474,0.76474,0.0,1,DDoS,UDP
63327635,1528099956.777819,e,udp,192.168.100.149,44987,192.168.100.3,80,11,660,INT,1528099975.291683,9487,18.513865,2.692169,1.998129,,,10.768677,0.0,4.625071,,,,,11,0,660,0,0.540136,0.540136,0.0,1,DDoS,UDP
65449801,1528100231.252987,e,udp,192.168.100.149,43000,192.168.100.5,80,2,120,INT,1528100236.330263,34346,5.077276,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,120,0,0.196956,0.196956,0.0,1,DDoS,UDP
63078276,1528099940.345413,e,udp,192.168.100.147,49518,192.168.100.3,80,7,420,INT,1528099948.217045,22286,7.871632,3.276459,0.633621,,,6.552917,2.642837,3.91008,,,,,7,0,420,0,0.762231,0.762231,0.0,1,DDoS,UDP
63861449,1528099982.445268,e,udp,192.168.100.149,8310,192.168.100.5,80,5,300,INT,1528100014.915469,281143,32.4702,0.419173,0.726029,,,1.676693,0.0,1.676693,,,,,5,0,300,0,0.12319,0.12319,0.0,1,DDoS,UDP
64945778,1528100149.13209,e,udp,192.168.100.147,64900,192.168.100.5,80,10,600,INT,1528100185.972832,54660,36.84074,2.248573,1.605605,,,13.491438,0.0,3.845742,,,,,10,0,600,0,0.244295,0.244295,0.0,1,DDoS,UDP
64706584,1528100100.754986,e,udp,192.168.100.149,41025,192.168.100.5,80,2,120,INT,1528100106.115897,77630,5.360911,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,120,0,0.186535,0.186535,0.0,1,DDoS,UDP
63217359,1528099941.110429,e,udp,192.168.100.149,34617,192.168.100.3,80,4,240,INT,1528099945.703271,161369,4.592842,4.592842,0.0,,,4.592842,4.592842,4.592842,,,,,4,0,240,0,0.65319,0.65319,0.0,1,DDoS,UDP
63328770,1528099956.783581,e,udp,192.168.100.149,45162,192.168.100.3,80,11,660,INT,1528099975.297415,10622,18.513834,2.692107,1.99805,,,10.768428,0.0,4.625076,,,,,11,0,660,0,0.540137,0.540137,0.0,1,DDoS,UDP
63407493,1528099957.325075,e,udp,192.168.100.150,855,192.168.100.3,80,8,480,INT,1528099974.863586,89345,17.538511,4.384484,0.013649,,,13.153453,4.372419,4.403565,,,,,8,0,480,0,0.399122,0.399122,0.0,1,DDoS,UDP
63819002,1528099977.126381,e,udp,192.168.100.150,3858,192.168.100.3,80,2,120,INT,1528099979.311179,238696,2.184798,2.184798,0.0,,,2.184798,2.184798,2.184798,,,,,2,0,120,0,0.457708,0.457708,0.0,1,DDoS,UDP
63345642,1528099956.859585,e,udp,192.168.100.149,47606,192.168.100.3,80,11,660,INT,1528099975.374756,27494,18.515171,2.692115,1.995408,,,10.76846,0.0,4.623011,,,,,11,0,660,0,0.540098,0.540098,0.0,1,DDoS,UDP
63643150,1528099975.897477,e,udp,192.168.100.148,4575,192.168.100.3,80,4,240,INT,1528099980.476409,62844,4.578932,4.578932,0.0,,,4.578932,4.578932,4.578932,,,,,4,0,240,0,0.655175,0.655175,0.0,1,DDoS,UDP
63283984,1528099941.627889,e,udp,192.168.100.149,52486,192.168.100.3,80,4,240,INT,1528099946.225003,227994,4.597114,4.597114,0.0,,,4.597114,4.597114,4.597114,,,,,4,0,240,0,0.652583,0.652583,0.0,1,DDoS,UDP
64946898,1528100149.15552,e,udp,192.168.100.147,65252,192.168.100.5,80,10,600,INT,1528100186.042569,55780,36.887051,2.247336,1.604416,,,13.484016,0.0,3.838952,,,,,10,0,600,0,0.243988,0.243988,0.0,1,DDoS,UDP
65975372,1528100326.378191,e,udp,192.168.100.149,46134,192.168.100.5,80,3,180,INT,1528100336.59819,35584,10.219999,2.251858,2.251858,,,4.503716,0.0,4.503716,,,,,3,0,180,0,0.195695,0.195695,0.0,1,DDoS,UDP
63693485,1528099976.160502,e,udp,192.168.100.149,8049,192.168.100.3,80,3,180,INT,1528099979.268541,113179,3.108039,3.108039,0.0,,,3.108039,3.108039,3.108039,,,,,3,0,180,0,0.643493,0.643493,0.0,1,DDoS,UDP
65258573,1528100197.16204,e,udp,192.168.100.147,37093,192.168.100.5,80,13,780,INT,1528100229.636329,105291,32.474289,3.136263,0.703835,,,18.817581,2.579247,4.521189,,,,,13,0,780,0,0.369523,0.369523,0.0,1,DDoS,UDP
65440293,1528100231.075783,e,udp,192.168.100.148,17409.0,192.168.100.5,80.0,2,120,INT,1528100234.739806,24838,3.664023,3.664023,0.0,,,3.664023,3.664023,3.664023,,,,,2,0,120,0,0.272924,0.272924,0.0,1,DDoS,UDP
63466067,1528099957.671462,e,udp,192.168.100.147,54536,192.168.100.3,80,12,720,INT,1528099974.686232,147919,17.014771,2.620991,1.606354,,,10.483966,0.0,3.938494,,,,,12,0,720,0,0.646497,0.646497,0.0,1,DDoS,UDP
65532108,1528100233.143268,e,udp,192.168.100.150,14947,192.168.100.5,80,2,120,INT,1528100237.051663,116653,3.908395,3.908395,0.0,,,3.908395,3.908395,3.908395,,,,,2,0,120,0,0.255859,0.255859,0.0,1,DDoS,UDP
65306560,1528100197.887082,e,udp,192.168.100.148,49645,192.168.100.5,80,11,660,INT,1528100229.513007,153278,31.625925,2.667921,1.228458,,,16.007528,0.0,3.841604,,,,,11,0,660,0,0.316196,0.316196,0.0,1,DDoS,UDP
64981696,1528100149.607973,e,udp,192.168.100.150,29986,192.168.100.5,80,8,480,INT,1528100190.145864,90578,40.537891,2.533187,2.084461,,,12.665936,0.0,4.634729,,,,,8,0,480,0,0.172678,0.172678,0.0,1,DDoS,UDP
64669944,1528100100.166619,e,udp,192.168.100.150,13152.0,192.168.100.5,80.0,3,180,INT,1528100107.088553,40990,6.921934,1.685213,1.685213,,,3.370426,0.0,3.370426,,,,,3,0,180,0,0.288937,0.288937,0.0,1,DDoS,UDP
65069810,1528100150.949799,e,udp,192.168.100.147,31609,192.168.100.5,80,9,540,INT,1528100191.682754,178692,40.732956,1.726384,1.742042,,,10.358301,0.0,3.918847,,,,,9,0,540,0,0.196401,0.196401,0.0,1,DDoS,UDP
65824655,1528100281.362783,e,udp,192.168.100.150,46482,192.168.100.5,80,10,600,INT,1528100324.649567,147032,43.286785,2.724495,1.99859,,,16.346973,0.0,4.51596,,,,,10,0,600,0,0.207916,0.207916,0.0,1,DDoS,UDP
63877842,1528099983.140951,e,udp,192.168.100.147,9106,192.168.100.5,80,6,360,INT,1528100019.342961,297536,36.202011,0.627726,1.255453,,,3.138632,0.0,3.138632,,,,,6,0,360,0,0.138114,0.138114,0.0,1,DDoS,UDP
63721792,1528099976.323069,e,udp,192.168.100.149,21325,192.168.100.3,80,4,240,INT,1528099980.989734,141486,4.666665,4.666665,0.0,,,4.666665,4.666665,4.666665,,,,,4,0,240,0,0.642857,0.642857,0.0,1,DDoS,UDP
63659668,1528099975.968373,e,udp,192.168.100.147,53601,192.168.100.3,80,5,300,INT,1528099981.21581,79362,5.247437,1.967942,1.967942,,,3.935885,0.0,3.935885,,,,,5,0,300,0,0.762277,0.762277,0.0,1,DDoS,UDP
63713912,1528099976.269128,e,udp,192.168.100.149,18192,192.168.100.3,80,3,180,INT,1528099980.928359,133606,4.659231,4.659231,0.0,,,4.659231,4.659231,4.659231,,,,,3,0,180,0,0.429255,0.429255,0.0,1,DDoS,UDP
