pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
36382823,1528095872.608205,e s,tcp,192.168.100.150,52146.0,192.168.100.3,80.0,6,736,REQ,1528095898.411172,215562,25.802967,0.063548,0.110069,,,0.254193,0.0,0.254193,,,,,5,1,676,60,0.193776,0.155021,0.0,1,DDoS,TCP
37643011,1528096014.403722,e s,tcp,192.168.100.150,12130.0,192.168.100.3,80.0,7,890,RST,1528096035.67525,164951,21.271528,0.792438,1.223158,,,3.169752,0.0,2.902568,,,,,6,1,830,60,0.282067,0.235056,0.0,1,DDoS,TCP
36674598,1528095910.779868,e s,tcp,192.168.100.147,16620.0,192.168.100.3,80.0,3,462,REQ,1528095922.292344,245177,11.512476,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.173725,0.173725,0.0,1,DDoS,TCP
37133249,1528095961.504912,e s,tcp,192.168.100.149,52086.0,192.168.100.3,80.0,4,616,REQ,1528095979.248825,179510,17.743914,1.463071,2.069095,,,4.389214,0.0,4.389214,,,,,4,0,616,0,0.169072,0.169072,0.0,1,DDoS,TCP
37174997,1528095963.365139,e s,tcp,192.168.100.148,15310.0,192.168.100.3,80.0,7,890,RST,1528095979.485005,221258,16.119865,2.933736,2.024132,,,8.801208,0.175055,4.974835,,,,,6,1,830,60,0.372212,0.310176,0.0,1,DDoS,TCP
37229984,1528095981.253349,e s,tcp,192.168.100.149,10105.0,192.168.100.3,80.0,9,1010,RST,1528096005.556423,14086,24.303074,2.286401,2.151583,,,9.145604,0.0,4.577646,,,,,7,2,890,120,0.329176,0.246882,0.10041,1,DDoS,TCP
36796157,1528095926.010018,e s,tcp,192.168.100.147,54980.0,192.168.100.3,80.0,7,890,RST,1528095950.481494,104580,24.471476,0.050918,0.101837,,,0.254592,0.0,0.254592,,,,,6,1,830,60,0.245183,0.20432,0.0,1,DDoS,TCP
38302211,1528096096.563045,e s,tcp,192.168.100.147,49514.0,192.168.100.3,80.0,2,308,REQ,1528096103.192533,37675,6.629488,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.150841,0.150841,0.0,1,DDoS,TCP
37577552,1528096012.517202,e s,tcp,192.168.100.149,45017.0,192.168.100.3,80.0,4,616,REQ,1528096034.745734,99492,22.228533,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.134962,0.134962,0.0,1,DDoS,TCP
36895096,1528095929.424253,e s,tcp,192.168.100.149,63593.0,192.168.100.3,80.0,6,736,REQ,1528095943.933251,203519,14.508998,3.168614,2.248991,,,9.505841,0.0,4.991377,,,,,5,1,676,60,0.344614,0.275691,0.0,1,DDoS,TCP
38883502,1528096149.545909,e s,tcp,192.168.100.148,571.0,192.168.100.3,80.0,7,890,RST,1528096169.35866,94650,19.812752,1.132151,1.879012,,,4.528605,0.0,4.385113,,,,,6,1,830,60,0.302835,0.252363,0.0,1,DDoS,TCP
36377053,1528095871.871151,e s,tcp,192.168.100.150,49199.0,192.168.100.3,80.0,4,616,REQ,1528095898.150042,209792,26.278891,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.11416,0.11416,0.0,1,DDoS,TCP
37695046,1528096017.80672,e s,tcp,192.168.100.149,3885.0,192.168.100.3,80.0,8,856,RST,1528096037.134132,216986,19.327412,0.113123,0.116428,,,0.452491,0.0,0.265202,,,,,6,2,736,120,0.36218,0.2587,0.076176,1,DDoS,TCP
37687962,1528096017.453428,e s,tcp,192.168.100.150,24905.0,192.168.100.3,80.0,9,1010,RST,1528096036.871985,209902,19.418556,0.907731,1.462805,,,3.630924,0.0,3.437696,,,,,7,2,890,120,0.411977,0.308983,0.086728,1,DDoS,TCP
37679465,1528096016.275497,e s,tcp,192.168.100.148,63180.0,192.168.100.3,80.0,5,770,REQ,1528096036.786596,201405,20.511099,0.989725,1.714254,,,3.958901,0.0,3.958901,,,,,5,0,770,0,0.195016,0.195016,0.0,1,DDoS,TCP
37404829,1528095983.735205,e s,tcp,192.168.100.149,52158.0,192.168.100.3,80.0,6,736,RST,1528096002.853918,188931,19.118713,1.394727,1.972442,,,4.184181,0.0,4.184181,,,,,5,1,676,60,0.261524,0.209219,0.0,1,DDoS,TCP
36049298,1528095830.414679,e s,tcp,192.168.100.148,8703.0,192.168.100.3,80.0,5,770,REQ,1528095854.73464,144197,24.319962,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,770,0,0.164474,0.164474,0.0,1,DDoS,TCP
38096443,1528096066.89338,e s,tcp,192.168.100.148,44484.0,192.168.100.3,80.0,6,736,REQ,1528096093.6106,94067,26.71722,0.0659,0.114142,,,0.263599,0.0,0.263599,,,,,5,1,676,60,0.187145,0.149716,0.0,1,DDoS,TCP
36417818,1528095878.887955,e s,tcp,192.168.100.147,62722.0,192.168.100.3,80.0,2,308,REQ,1528095895.56859,250557,16.680635,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.05995,0.05995,0.0,1,DDoS,TCP
36295070,1528095866.555002,e s,tcp,192.168.100.148,24095.0,192.168.100.3,80.0,7,890,RST,1528095900.087613,127809,33.532612,0.061581,0.123162,,,0.307905,0.0,0.307905,,,,,6,1,830,60,0.17893,0.149109,0.0,1,DDoS,TCP
36162242,1528095839.669619,e s,tcp,192.168.100.149,16414.0,192.168.100.3,80.0,3,462,REQ,1528095852.532131,257141,12.862512,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.155491,0.155491,0.0,1,DDoS,TCP
38371897,1528096098.275169,e s,tcp,192.168.100.148,40321.0,192.168.100.3,80.0,2,308,REQ,1528096101.775815,107361,3.500646,3.500646,0.0,,,3.500646,3.500646,3.500646,,,,,2,0,308,0,0.285662,0.285662,0.0,1,DDoS,TCP
36299415,1528095866.7947,e s,tcp,192.168.100.150,30551.0,192.168.100.3,80.0,6,736,RST,1528095896.864586,132154,30.069885,0.053128,0.09202,,,0.212512,0.0,0.212512,,,,,5,1,676,60,0.166279,0.133023,0.0,1,DDoS,TCP
37172785,1528095963.272492,e s,tcp,192.168.100.148,14474.0,192.168.100.3,80.0,7,890,RST,1528095979.451491,219046,16.178999,2.487234,1.7874,,,7.461703,0.0,4.121293,,,,,6,1,830,60,0.370851,0.309043,0.0,1,DDoS,TCP
37977857,1528096045.413962,e,tcp,192.168.100.150,24430.0,192.168.100.3,80.0,4,428,RST,1528096050.972069,237638,5.558107,0.069771,0.069771,,,0.139543,0.0,0.139543,,,,,3,1,368,60,0.539752,0.359835,0.0,1,DDoS,TCP
