pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
1737135,1526965066.380962,e,udp,192.168.100.7,33931,192.168.159.152,53,2,176,INT,1526965071.428866,36475,5.047904,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198102,0.198102,0.0,0,Normal,Normal
1737136,1526965076.477816,e,udp,192.168.100.7,53099,192.168.159.152,53,2,176,INT,1526965081.525737,36479,5.047921,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198101,0.198101,0.0,0,Normal,Normal
1737137,1526965086.574651,e,udp,192.168.100.7,46166,192.168.159.152,53,2,176,INT,1526965091.622557,36482,5.047906,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198102,0.198102,0.0,0,Normal,Normal
1737138,1526965096.671414,e,udp,192.168.100.7,42919,192.168.159.152,53,2,176,INT,1526965101.719326,36486,5.047912,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198102,0.198102,0.0,0,Normal,Normal
1737139,1526965106.768169,e,udp,192.168.100.7,33460,192.168.159.152,53,2,176,INT,1526965111.816215,36489,5.048046,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198096,0.198096,0.0,0,Normal,Normal
1737140,1526965116.865334,e,udp,192.168.100.7,59305,192.168.159.152,53,2,176,INT,1526965121.912986,36492,5.047652,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198112,0.198112,0.0,0,Normal,Normal
1737141,1526965126.961839,e,udp,192.168.100.7,47426,192.168.159.152,53,2,176,INT,1526965132.009958,36495,5.048119,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198094,0.198094,0.0,0,Normal,Normal
1737142,1526965137.058947,e,udp,192.168.100.7,35377,192.168.159.152,53,2,176,INT,1526965142.106756,36499,5.047809,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198106,0.198106,0.0,0,Normal,Normal
1737143,1526965147.155585,e,udp,192.168.100.7,38265,192.168.159.152,53,2,176,INT,1526965152.203643,36503,5.048058,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198096,0.198096,0.0,0,Normal,Normal
1737144,1526965157.252552,e,udp,192.168.100.7,33892,192.168.159.152,53,2,176,INT,1526965162.300462,36507,5.04791,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198102,0.198102,0.0,0,Normal,Normal
1737145,1526965167.349399,e,udp,192.168.100.7,47932,192.168.159.152,53,2,176,INT,1526965172.39727,36511,5.047871,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198103,0.198103,0.0,0,Normal,Normal
1737146,1526965177.446237,e,udp,192.168.100.7,47909,192.168.159.152,53,2,176,INT,1526965182.494137,36514,5.0479,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198102,0.198102,0.0,0,Normal,Normal
1737147,1526965187.543059,e,udp,192.168.100.7,43522,192.168.159.152,53,2,176,INT,1526965192.590946,36520,5.047887,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198103,0.198103,0.0,0,Normal,Normal
1737148,1526965197.639907,e,udp,192.168.100.7,56914,192.168.159.152,53,2,176,INT,1526965202.687764,36524,5.047857,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198104,0.198104,0.0,0,Normal,Normal
1737149,1526965207.736829,e,udp,192.168.100.7,44145,192.168.159.152,53,2,176,INT,1526965212.784747,36527,5.047918,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198101,0.198101,0.0,0,Normal,Normal
