pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
1828263,1526982608.984159,e,udp,192.168.100.7,44105,192.168.159.152,53,2,176,INT,1526982614.032135,35794,5.047976,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198099,0.198099,0.0,0,Normal,Normal
1828264,1526982619.081007,e,udp,192.168.100.7,42588,192.168.159.152,53,2,176,INT,1526982624.128883,35798,5.047876,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198103,0.198103,0.0,0,Normal,Normal
1828265,1526982629.177799,e,udp,192.168.100.7,33407,192.168.159.152,53,2,176,INT,1526982634.225714,35801,5.047915,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198102,0.198102,0.0,0,Normal,Normal
1828266,1526982639.27471,e,udp,192.168.100.7,46651,192.168.159.152,53,2,176,INT,1526982644.322534,35805,5.047824,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198105,0.198105,0.0,0,Normal,Normal
1828267,1526982649.371494,e,udp,192.168.100.7,52919,192.168.159.152,53,2,176,INT,1526982654.41959,35809,5.048096,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198094,0.198094,0.0,0,Normal,Normal
1828268,1526982659.468438,e,udp,192.168.100.7,34607,192.168.159.152,53,2,176,INT,1526982664.516151,35813,5.047713,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.19811,0.19811,0.0,0,Normal,Normal
1828269,1526982669.565333,e,udp,192.168.100.7,49423,192.168.159.152,53,2,176,INT,1526982674.612933,35817,5.0476,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198114,0.198114,0.0,0,Normal,Normal
1828270,1526982679.661945,e,udp,192.168.100.7,37939,192.168.159.152,53,2,176,INT,1526982684.709804,35820,5.047859,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198104,0.198104,0.0,0,Normal,Normal
1828271,1526982689.758605,e,udp,192.168.100.7,40572,192.168.159.152,53,2,176,INT,1526982694.80668,35823,5.048075,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198095,0.198095,0.0,0,Normal,Normal
1828272,1526982699.855722,e,udp,192.168.100.7,44936,192.168.159.152,53,2,176,INT,1526982704.903489,35827,5.047767,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198107,0.198107,0.0,0,Normal,Normal
1828273,1526982709.952589,e,udp,192.168.100.7,38528,192.168.159.152,53,2,176,INT,1526982715.000368,35829,5.047779,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198107,0.198107,0.0,0,Normal,Normal
1828274,1526982720.049149,e,udp,192.168.100.7,40584,192.168.159.152,53,2,176,INT,1526982725.097244,35832,5.048095,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198095,0.198095,0.0,0,Normal,Normal
1828275,1526982730.146149,e,udp,192.168.100.7,41906,192.168.159.152,53,2,176,INT,1526982735.193936,35836,5.047787,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198107,0.198107,0.0,0,Normal,Normal
1828276,1526982740.242931,e,udp,192.168.100.7,52261,192.168.159.152,53,2,176,INT,1526982745.290825,35839,5.047894,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198102,0.198102,0.0,0,Normal,Normal
1828277,1526982750.339825,e,udp,192.168.100.7,44532,192.168.159.152,53,2,176,INT,1526982755.38764,35844,5.047815,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198106,0.198106,0.0,0,Normal,Normal
1828278,1526982760.436455,e,udp,192.168.100.7,59751,192.168.159.152,53,2,176,INT,1526982765.484464,35848,5.048009,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198098,0.198098,0.0,0,Normal,Normal
1828279,1526982770.533406,e,udp,192.168.100.7,54626,192.168.159.152,53,2,176,INT,1526982775.581464,35851,5.048058,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198096,0.198096,0.0,0,Normal,Normal
1828280,1526982780.630386,e,udp,192.168.100.7,44766,192.168.159.152,53,2,176,INT,1526982785.678162,35855,5.047776,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198107,0.198107,0.0,0,Normal,Normal
1828281,1526982790.726881,e,udp,192.168.100.7,39682,192.168.159.152,53,2,176,INT,1526982795.77501,35857,5.048129,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198093,0.198093,0.0,0,Normal,Normal
1828282,1526982800.823863,e,udp,192.168.100.7,36288,192.168.159.152,53,2,176,INT,1526982805.871809,35861,5.047946,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.1981,0.1981,0.0,0,Normal,Normal
1828283,1526982810.920792,e,udp,192.168.100.7,47188,192.168.159.152,53,2,176,INT,1526982815.9686,35865,5.047808,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198106,0.198106,0.0,0,Normal,Normal
1828284,1526983219.841567,e,udp,192.168.100.7,60914,192.168.159.152,53,1,88,INT,1526983219.841567,9,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,88,0,0.0,0.0,0.0,0,Normal,Normal
1828286,1526983224.890294,e,udp,192.168.100.7,48807,192.168.159.152,53,2,176,INT,1526983229.938406,12,5.048112,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198094,0.198094,0.0,0,Normal,Normal
1828288,1526983234.98711,e,udp,192.168.100.7,35819,192.168.159.152,53,2,176,INT,1526983240.035139,16,5.048029,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198097,0.198097,0.0,0,Normal,Normal
1828290,1526983245.084212,e,udp,192.168.100.7,52869,192.168.159.152,53,2,176,INT,1526983250.13208,19,5.047868,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198103,0.198103,0.0,0,Normal,Normal
1828292,1526983255.180918,e,udp,192.168.100.7,59318,192.168.159.152,53,2,176,INT,1526983260.228804,22,5.047886,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198103,0.198103,0.0,0,Normal,Normal
1828294,1526983265.277569,e,udp,192.168.100.7,48625,192.168.159.152,53,2,176,INT,1526983270.325651,26,5.048082,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198095,0.198095,0.0,0,Normal,Normal
1828296,1526983275.374798,e,udp,192.168.100.7,43222,192.168.159.152,53,2,176,INT,1526983280.422504,30,5.047706,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.19811,0.19811,0.0,0,Normal,Normal
1828298,1526983285.471469,e,udp,192.168.100.7,59791,192.168.159.152,53,2,176,INT,1526983290.519311,34,5.047842,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198104,0.198104,0.0,0,Normal,Normal
1828300,1526983295.568151,e,udp,192.168.100.7,58680,192.168.159.152,53,2,176,INT,1526983300.616122,37,5.047971,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198099,0.198099,0.0,0,Normal,Normal
1828302,1526983305.665128,e,udp,192.168.100.7,56246,192.168.159.152,53,2,176,INT,1526983310.712992,39,5.047864,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198104,0.198104,0.0,0,Normal,Normal
1828304,1526983315.761893,e,udp,192.168.100.7,50699,192.168.159.152,53,2,176,INT,1526983320.809814,42,5.047921,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198101,0.198101,0.0,0,Normal,Normal
1828306,1526983325.858744,e,udp,192.168.100.7,34151,192.168.159.152,53,2,176,INT,1526983330.906642,46,5.047898,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198102,0.198102,0.0,0,Normal,Normal
1828308,1526983335.955637,e,udp,192.168.100.7,45849,192.168.159.152,53,2,176,INT,1526983341.003503,49,5.047866,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198104,0.198104,0.0,0,Normal,Normal
1828310,1526983346.052361,e,udp,192.168.100.7,54737,192.168.159.152,53,2,176,INT,1526983351.10017,53,5.047809,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198106,0.198106,0.0,0,Normal,Normal
1828312,1526983356.148939,e,udp,192.168.100.7,32884,192.168.159.152,53,2,176,INT,1526983361.197095,56,5.048156,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198092,0.198092,0.0,0,Normal,Normal
1828315,1526983376.34273,e,udp,192.168.100.7,57005,192.168.159.152,53,2,176,INT,1526983381.390682,64,5.047952,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.1981,0.1981,0.0,0,Normal,Normal
1828317,1526983386.439433,e,udp,192.168.100.7,43816,192.168.159.152,53,2,176,INT,1526983391.487615,66,5.048182,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198091,0.198091,0.0,0,Normal,Normal
1828320,1526983406.633037,e,udp,192.168.100.7,46869,192.168.159.152,53,2,176,INT,1526983411.681095,72,5.048058,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198096,0.198096,0.0,0,Normal,Normal
1828607,1529380761.504845,e,udp,192.168.100.6,138,192.168.100.255,138,51,11903,INT,1529381794.423382,30,1032.918579,1.43776,1.858427,,,30.192961,0.0,4.621518,,,,,51,0,11903,0,0.048407,0.048407,0.0,0,Normal,Normal
1828638,1529380743.85254,e,udp,192.168.100.46,3456,192.168.100.5,80,74251,72233131,CON,1529381238.965503,1,495.112976,4.987838,0.051314,,,493.79599,4.481892,4.999853,,,,,37126,37125,35276934,36956197,149.965775,74.982887,74.980865,0,Normal,Normal
1828639,1529380743.852545,e *,tcp,192.168.100.55,8080,192.168.100.3,80,74252,72360352,CON,1529381238.96708,2,495.114532,4.987854,0.051164,,,493.797546,4.483463,4.99982,,,,,37126,37126,37342895,35017457,149.967316,74.982651,74.982651,0,Normal,Normal
1828640,1529380743.852546,e,udp,192.168.100.46,80,192.168.100.5,80,83180,79805511,INT,1529381834.508612,3,1090.656006,4.96663,0.324969,,,1087.692017,0.209888,4.999851,,,,,83180,0,79805511,0,76.265106,76.265106,0.0,0,Normal,Normal
1828641,1529380743.852556,e,tcp,192.168.100.46,80,192.168.100.5,80,83180,77861525,CON,1529381834.50862,4,1090.656006,4.966535,0.32532,,,1087.671143,0.20989,4.999918,,,,,83180,0,77861525,0,76.265106,76.265106,0.0,0,Normal,Normal
1828642,1529380743.864998,e,udp,192.168.100.7,365,192.168.100.3,565,44709,2682540,INT,1529381834.496194,7,1090.631226,4.954418,0.346391,,,1085.017578,0.04973,4.999998,,,,,44709,0,2682540,0,40.992775,40.992775,0.0,0,Normal,Normal
1828643,1529380743.852558,e,tcp,192.168.100.5,0,192.168.100.3,0,49908,35474286,CON,1529381834.496193,5,1090.643677,4.956844,0.338414,,,1085.548828,0.161466,4.999962,,,,,49908,0,35474286,0,45.759216,45.759216,0.0,0,Normal,Normal
1828645,1529380743.864985,e,tcp,192.168.100.6,80,192.168.100.3,80,28073,8309608,CON,1529381834.483744,6,1090.618774,4.940312,0.367997,,,1081.928345,0.0,4.999618,,,,,28073,0,8309608,0,25.739517,25.739517,0.0,0,Normal,Normal
1828646,1529380745.964232,e,tcp,192.168.100.3,42392,13.211.17.145,8883,1749,417009,CON,1529381831.72093,11,1085.756714,3.593948,1.537161,,,747.541199,0.00627,4.999779,,,,,875,874,359325,57684,1.609937,0.804969,0.804048,0,Normal,Normal
1828653,1529380942.337179,e,tcp,118.215.114.65,443,192.168.100.6,49159,3,211,RST,1529380942.337572,341,0.000393,0.000393,0.0,,,0.000393,0.000393,0.000393,,,,,2,1,151,60,5089.058594,2544.529297,0.0,0,Normal,Normal
1828660,1529380946.050913,e,igmp,0.0.0.0,,224.0.0.1,,6,360,INT,1529381558.060113,346,612.009216,0.0,0.0,,,0.0,0.0,0.0,,,,,6,0,360,0,0.00817,0.00817,0.0,0,Normal,Normal
1828686,1529380945.481756,e,rarp,00:00:00:00:00:00,,00:00:00:00:4f:b7,,33,1980,INT,1529381605.058415,345,659.57666,1.087854,1.964144,,,18.493517,0.0,4.997974,,,,,33,0,1980,0,0.048516,0.048516,0.0,0,Normal,Normal
1828692,1529381009.612525,e,arp,0.0.0.0,,192.168.100.6,,9,540,INT,1529381653.708763,386,644.096252,1.996827,0.000398,,,5.990481,1.996818,1.996841,,,,,9,0,540,0,0.012421,0.012421,0.0,0,Normal,Normal
1828694,1529381011.50151,e,udp,192.168.100.150,56976,27.124.125.251,123,2,180,CON,1529381011.550497,388,0.048987,0.048987,0.0,,,0.048987,0.048987,0.048987,,,,,1,1,90,90,20.413578,0.0,0.0,0,Normal,Normal
1828697,1529381016.631163,e,arp,192.168.100.150,,192.168.100.1,,2,120,CON,1529381016.631323,391,0.00016,0.00016,0.0,,,0.00016,0.00016,0.00016,,,,,1,1,60,60,6250.0,0.0,0.0,0,Normal,Normal
1828703,1529381023.209665,e,udp,192.168.100.4,57462,91.189.94.4,123,2,180,CON,1529381023.491045,398,0.28138,0.28138,0.0,,,0.28138,0.28138,0.28138,,,,,1,1,90,90,3.553913,0.0,0.0,0,Normal,Normal
1828705,1529381023.490953,e,arp,192.168.100.1,,192.168.100.4,,2,102,CON,1529381023.490963,400,1e-05,1e-05,0.0,,,1e-05,1e-05,1e-05,,,,,1,1,60,42,100000.0,0.0,0.0,0,Normal,Normal
1828713,1529381028.302395,e,arp,192.168.100.4,,192.168.100.1,,2,102,CON,1529381028.302574,409,0.000179,0.000179,0.0,,,0.000179,0.000179,0.000179,,,,,1,1,42,60,5586.592285,0.0,0.0,0,Normal,Normal
1828727,1529381038.147634,e,udp,192.168.100.6,60840,224.0.0.252,5355,2,134,INT,1529381038.254474,426,0.10684,0.10684,0.0,,,0.10684,0.10684,0.10684,,,,,2,0,134,0,9.359791,9.359791,0.0,0,Normal,Normal
1828728,1529381038.145163,e,igmp,192.168.100.6,,0.0.0.1,,12,720,INT,1529381698.71525,423,660.570068,0.0,0.0,,,0.0,0.0,0.0,,,,,12,0,720,0,0.016652,0.016652,0.0,0,Normal,Normal
1828739,1529381049.085618,e,udp,192.168.100.6,137,192.168.100.255,137,135,13716,INT,1529381733.644176,438,684.558533,3.619489,1.406172,,,65.15081,0.0,4.992541,,,,,135,0,13716,0,0.195747,0.195747,0.0,0,Normal,Normal
1828754,1529380942.337467,e,arp,192.168.100.6,,192.168.100.1,,20,1200,CON,1529381711.629556,342,769.292114,0.278004,0.786022,,,2.502036,5.9e-05,2.50121,,,,,10,10,600,600,0.024698,0.011699,0.011699,0,Normal,Normal
1828772,1529381075.961809,e,udp,192.168.100.6,50635,224.0.0.252,5355,2,132,INT,1529381076.110186,473,0.148377,0.148377,0.0,,,0.148377,0.148377,0.148377,,,,,2,0,132,0,6.739589,6.739589,0.0,0,Normal,Normal
1828783,1529381085.634298,e,udp,192.168.100.6,55193,224.0.0.252,5355,2,132,INT,1529381085.741735,486,0.107437,0.107437,0.0,,,0.107437,0.107437,0.107437,,,,,2,0,132,0,9.30778,9.30778,0.0,0,Normal,Normal
1828784,1529381085.739358,e,udp,192.168.100.6,53879,224.0.0.252,5355,2,128,INT,1529381085.835316,487,0.095958,0.095958,0.0,,,0.095958,0.095958,0.095958,,,,,2,0,128,0,10.421226,10.421226,0.0,0,Normal,Normal
1828787,1529381088.238283,e,udp,192.168.100.6,52048,224.0.0.252,5355,2,132,INT,1529381088.346941,491,0.108658,0.108658,0.0,,,0.108658,0.108658,0.108658,,,,,2,0,132,0,9.203188,9.203188,0.0,0,Normal,Normal
1828788,1529381088.33351,e,udp,192.168.100.6,60300,192.168.100.1,53,2,258,CON,1529381088.364806,492,0.031296,0.031296,0.0,,,0.031296,0.031296,0.031296,,,,,1,1,76,182,31.952965,0.0,0.0,0,Normal,Normal
1828789,1529381088.3668,e,tcp,192.168.100.6,49158,203.5.76.24,80,10,876,FIN,1529381088.391429,493,0.024629,0.024629,0.0,,,0.024629,0.024629,0.024629,,,,,5,5,397,479,365.422882,162.410156,162.410156,0,Normal,Normal
1828790,1529381088.613985,e,udp,192.168.100.6,63019,192.168.100.1,53,2,225,CON,1529381088.614223,494,0.000238,0.000238,0.0,,,0.000238,0.000238,0.000238,,,,,1,1,85,140,4201.680664,0.0,0.0,0,Normal,Normal
1828793,1529381090.843716,e,udp,192.168.100.6,54608,224.0.0.252,5355,2,132,INT,1529381090.952788,497,0.109072,0.109072,0.0,,,0.109072,0.109072,0.109072,,,,,2,0,132,0,9.168256,9.168256,0.0,0,Normal,Normal
1828797,1529381093.460303,e,udp,192.168.100.6,60462,224.0.0.252,5355,2,132,INT,1529381093.557494,501,0.097191,0.097191,0.0,,,0.097191,0.097191,0.097191,,,,,2,0,132,0,10.289019,10.289019,0.0,0,Normal,Normal
1828801,1529381096.053768,e,udp,192.168.100.6,58461,224.0.0.252,5355,2,132,INT,1529381096.162659,505,0.108891,0.108891,0.0,,,0.108891,0.108891,0.108891,,,,,2,0,132,0,9.183496,9.183496,0.0,0,Normal,Normal
1828920,1529381162.128483,e,udp,192.168.100.3,14711,96.7.49.66,53,2,408,CON,1529381162.279274,629,0.150791,0.150791,0.0,,,0.150791,0.150791,0.150791,,,,,1,1,95,313,6.631695,0.0,0.0,0,Normal,Normal
1828923,1529381164.095473,e,udp,192.168.100.3,12245,96.7.49.66,53,2,408,CON,1529381164.246081,632,0.150608,0.150608,0.0,,,0.150608,0.150608,0.150608,,,,,1,1,95,313,6.639753,0.0,0.0,0,Normal,Normal
1828924,1529381164.53506,e,udp,192.168.100.3,46723,184.85.248.65,53,2,408,CON,1529381164.752644,633,0.217584,0.217584,0.0,,,0.217584,0.217584,0.217584,,,,,1,1,95,313,4.595926,0.0,0.0,0,Normal,Normal
1828926,1529381165.234479,e,udp,192.168.100.3,38448,184.85.248.65,53,2,408,CON,1529381165.450011,635,0.215532,0.215532,0.0,,,0.215532,0.215532,0.215532,,,,,1,1,95,313,4.639682,0.0,0.0,0,Normal,Normal
1828928,1529381165.619775,e,udp,192.168.100.3,10150,84.53.139.64,53,2,408,CON,1529381165.872483,637,0.252708,0.252708,0.0,,,0.252708,0.252708,0.252708,,,,,1,1,95,313,3.957136,0.0,0.0,0,Normal,Normal
1828929,1529381166.148656,e,udp,192.168.100.3,51374,84.53.139.64,53,2,408,CON,1529381166.401409,638,0.252753,0.252753,0.0,,,0.252753,0.252753,0.252753,,,,,1,1,95,313,3.956432,0.0,0.0,0,Normal,Normal
1828931,1529381167.411513,e    F,udp,192.168.100.3,5023,193.108.91.240,53,3,1656,CON,1529381167.42136,640,0.009847,0.009847,0.0,,,0.009847,0.009847,0.009847,,,,,1,2,82,1574,203.107544,0.0,101.553772,0,Normal,Normal
1828970,1529381173.592333,e,udp,192.168.100.3,18087,205.251.197.191,53,2,415,CON,1529381173.601406,680,0.009073,0.009073,0.0,,,0.009073,0.009073,0.009073,,,,,1,1,104,311,110.217125,0.0,0.0,0,Normal,Normal
1828971,1529381173.704712,e,udp,192.168.100.3,15364,205.251.197.191,53,2,415,CON,1529381173.713276,681,0.008564,0.008564,0.0,,,0.008564,0.008564,0.008564,,,,,1,1,104,311,116.767868,0.0,0.0,0,Normal,Normal
1828974,1529381176.280519,e,udp,192.168.100.3,9718,192.31.80.30,53,2,936,CON,1529381176.465628,684,0.185109,0.185109,0.0,,,0.185109,0.185109,0.185109,,,,,1,1,91,845,5.402222,0.0,0.0,0,Normal,Normal
1828975,1529381176.748845,e,udp,192.168.100.3,10557,192.31.80.30,53,2,936,CON,1529381176.934527,685,0.185682,0.185682,0.0,,,0.185682,0.185682,0.185682,,,,,1,1,91,845,5.385551,0.0,0.0,0,Normal,Normal
1828980,1529381179.794427,e,udp,192.168.100.3,61529,192.36.148.17,53,2,1310,CON,1529381179.852639,690,0.058212,0.058212,0.0,,,0.058212,0.058212,0.058212,,,,,1,1,91,1219,17.178589,0.0,0.0,0,Normal,Normal
