pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
44678274,1528096742.926586,e s,tcp,192.168.100.147,62003.0,192.168.100.5,80.0,5,770,REQ,1528096758.741212,124794,15.814626,4.125781,0.568656,,,8.251561,3.557124,4.694437,,,,,5,0,770,0,0.25293,0.25293,0.0,1,DDoS,TCP
42603283,1528096548.850563,e s,tcp,192.168.100.148,49464.0,192.168.100.5,80.0,6,924,REQ,1528096564.012105,147090,15.161542,3.08323,0.22757,,,9.249691,2.775319,3.318282,,,,,6,0,924,0,0.329782,0.329782,0.0,1,DDoS,TCP
43997278,1528096675.425878,e s,tcp,192.168.100.150,49082.0,192.168.100.5,80.0,2,308,REQ,1528096684.605811,230278,9.179933,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.108933,0.108933,0.0,1,DDoS,TCP
43212598,1528096603.02532,e s,tcp,192.168.100.149,27149.0,192.168.100.5,80.0,3,462,REQ,1528096614.791331,232088,11.766011,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.169981,0.169981,0.0,1,DDoS,TCP
43125283,1528096596.18422,e s,tcp,192.168.100.149,54716.0,192.168.100.5,80.0,3,462,REQ,1528096610.86637,144773,14.68215,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.13622,0.13622,0.0,1,DDoS,TCP
44518405,1528096723.06083,e s,tcp,192.168.100.148,4462.0,192.168.100.5,80.0,4,616,REQ,1528096739.426309,227085,16.365479,1.50483,2.128151,,,4.51449,0.0,4.51449,,,,,4,0,616,0,0.183313,0.183313,0.0,1,DDoS,TCP
43198535,1528096601.940687,e s,tcp,192.168.100.150,42119.0,192.168.100.5,80.0,4,522,RST,1528096614.748617,218025,12.80793,1.897871,1.897871,,,3.795743,0.0,3.795743,,,,,3,1,462,60,0.23423,0.156153,0.0,1,DDoS,TCP
44884095,1528096765.243543,e s,tcp,192.168.100.149,8346.0,192.168.100.5,80.0,4,616,REQ,1528096785.296573,68457,20.05303,1.578618,2.232503,,,4.735853,0.0,4.735853,,,,,4,0,616,0,0.149603,0.149603,0.0,1,DDoS,TCP
42196748,1528096507.591459,e s,tcp,192.168.100.150,37241.0,192.168.100.5,80.0,2,308,REQ,1528096524.870294,2715,17.278835,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.057874,0.057874,0.0,1,DDoS,TCP
42319302,1528096513.410782,e s,tcp,192.168.100.149,44533.0,192.168.100.5,80.0,3,462,REQ,1528096544.709662,125269,31.29888,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.0639,0.0639,0.0,1,DDoS,TCP
43334944,1528096618.18599,e s,tcp,192.168.100.147,14824.0,192.168.100.5,80.0,5,770,REQ,1528096635.667775,92264,17.481785,2.355092,1.788272,,,7.065276,0.0,4.33078,,,,,5,0,770,0,0.22881,0.22881,0.0,1,DDoS,TCP
42597262,1528096548.760703,e s,tcp,192.168.100.149,44154.0,192.168.100.5,80.0,3,462,REQ,1528096560.603152,141069,11.842449,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.168884,0.168884,0.0,1,DDoS,TCP
44631900,1528096742.242599,e s,tcp,192.168.100.148,53246.0,192.168.100.5,80.0,7,984,RST,1528096761.576072,78420,19.333473,3.905301,0.045511,,,11.715903,3.845417,3.955693,,,,,6,1,924,60,0.310343,0.258619,0.0,1,DDoS,TCP
43385857,1528096619.005915,e s,tcp,192.168.100.147,37546.0,192.168.100.5,80.0,6,924,REQ,1528096639.38299,143177,20.377075,1.207716,2.091826,,,4.830865,0.0,4.830865,,,,,6,0,924,0,0.245374,0.245374,0.0,1,DDoS,TCP
43582741,1528096641.513387,e s,tcp,192.168.100.149,30216.0,192.168.100.5,80.0,4,616,REQ,1528096653.501801,77902,11.988414,4.006301,0.274331,,,8.012603,3.731972,4.280631,,,,,4,0,616,0,0.250242,0.250242,0.0,1,DDoS,TCP
44096352,1528096689.253507,e s,tcp,192.168.100.148,18635.0,192.168.100.5,80.0,5,770,REQ,1528096708.152298,67191,18.89879,2.696304,1.940316,,,8.088913,0.0,4.485703,,,,,5,0,770,0,0.211654,0.211654,0.0,1,DDoS,TCP
43648605,1528096642.612722,e s,tcp,192.168.100.148,26425.0,192.168.100.5,80.0,2,308,REQ,1528096647.023095,143766,4.410373,4.410373,0.0,,,4.410373,4.410373,4.410373,,,,,2,0,308,0,0.226738,0.226738,0.0,1,DDoS,TCP
43287427,1528096617.523633,e s,tcp,192.168.100.147,60325.0,192.168.100.5,80.0,6,924,REQ,1528096633.859052,44747,16.335419,3.274538,1.228266,,,9.823612,2.103824,4.971213,,,,,6,0,924,0,0.306083,0.306083,0.0,1,DDoS,TCP
44857339,1528096764.419746,e s,tcp,192.168.100.149,64434.0,192.168.100.5,80.0,4,616,REQ,1528096783.163245,41701,18.7435,1.3801,1.951757,,,4.140301,0.0,4.140301,,,,,4,0,616,0,0.160055,0.160055,0.0,1,DDoS,TCP
44412325,1528096717.117922,e s,tcp,192.168.100.147,26153.0,192.168.100.5,80.0,6,924,REQ,1528096739.103107,121005,21.985186,1.701153,1.76038,,,6.804613,0.0,4.042643,,,,,6,0,924,0,0.227426,0.227426,0.0,1,DDoS,TCP
42434116,1528096521.618754,e s,tcp,192.168.100.150,26078.0,192.168.100.5,80.0,3,462,REQ,1528096545.374837,240083,23.756083,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.084189,0.084189,0.0,1,DDoS,TCP
43558626,1528096640.85697,e s,tcp,192.168.100.150,35566.0,192.168.100.5,80.0,3,462,REQ,1528096648.444679,53787,7.587709,2.080616,2.080616,,,4.161232,0.0,4.161232,,,,,3,0,462,0,0.263584,0.263584,0.0,1,DDoS,TCP
43957032,1528096672.907941,e s,tcp,192.168.100.148,33405.0,192.168.100.5,80.0,5,770,REQ,1528096686.060584,190032,13.152643,2.213372,1.569699,,,6.640117,0.0,3.467267,,,,,5,0,770,0,0.304121,0.304121,0.0,1,DDoS,TCP
42061847,1528096456.606272,e s,tcp,192.168.100.148,19863.0,192.168.100.5,80.0,4,616,REQ,1528096479.705851,129974,23.099579,1.281178,1.811859,,,3.843534,0.0,3.843534,,,,,4,0,616,0,0.129873,0.129873,0.0,1,DDoS,TCP
44307852,1528096713.88652,e s,tcp,192.168.100.150,43892.0,192.168.100.5,80.0,4,616,REQ,1528096740.958446,16532,27.071926,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.110816,0.110816,0.0,1,DDoS,TCP
43721672,1528096644.21939,e s,tcp,192.168.100.147,61784.0,192.168.100.5,80.0,2,308,REQ,1528096651.232355,216833,7.012965,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.142593,0.142593,0.0,1,DDoS,TCP
43075243,1528096594.60458,e s,tcp,192.168.100.148,14391.0,192.168.100.5,80.0,5,770,REQ,1528096614.096089,94733,19.491508,2.069507,1.463457,,,6.208522,0.0,3.124563,,,,,5,0,770,0,0.205218,0.205218,0.0,1,DDoS,TCP
44398327,1528096716.643505,e s,tcp,192.168.100.147,21390.0,192.168.100.5,80.0,6,924,REQ,1528096738.962641,107007,22.319136,1.732601,1.795473,,,6.930402,0.0,4.131264,,,,,6,0,924,0,0.224023,0.224023,0.0,1,DDoS,TCP
42307552,1528096512.750539,e s,tcp,192.168.100.150,60549.0,192.168.100.5,80.0,4,616,REQ,1528096542.743681,113519,29.993141,0.811525,1.14767,,,2.434575,0.0,2.434575,,,,,4,0,616,0,0.100023,0.100023,0.0,1,DDoS,TCP
43938624,1528096671.427141,e s,tcp,192.168.100.150,10793.0,192.168.100.5,80.0,4,616,REQ,1528096686.682792,171624,15.255651,1.096147,1.550186,,,3.288442,0.0,3.288442,,,,,4,0,616,0,0.196648,0.196648,0.0,1,DDoS,TCP
44557669,1528096741.37311,e s,tcp,192.168.100.148,34554.0,192.168.100.5,80.0,5,770,REQ,1528096756.91611,4189,15.543,2.554741,1.807792,,,7.664223,0.0,3.916622,,,,,5,0,770,0,0.257351,0.257351,0.0,1,DDoS,TCP
44938634,1528096766.68175,e s,tcp,192.168.100.148,43177.0,192.168.100.5,80.0,3,462,REQ,1528096782.673783,122996,15.992033,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.125062,0.125062,0.0,1,DDoS,TCP
43634306,1528096642.359766,e s,tcp,192.168.100.149,46719.0,192.168.100.5,80.0,3,462,REQ,1528096650.797592,129467,8.437826,2.064596,2.064596,,,4.129193,0.0,4.129193,,,,,3,0,462,0,0.237028,0.237028,0.0,1,DDoS,TCP
42134616,1528096461.39983,e,tcp,192.168.100.149,53621.0,192.168.100.5,80.0,1,154,REQ,1528096461.39983,202743,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
44129991,1528096689.685459,e s,tcp,192.168.100.149,28680.0,192.168.100.5,80.0,6,830,RST,1528096711.65005,100830,21.96459,0.489,0.846973,,,1.956,0.0,1.956,,,,,5,1,770,60,0.227639,0.182111,0.0,1,DDoS,TCP
43785702,1528096667.993167,e s,tcp,192.168.100.150,27623.0,192.168.100.5,80.0,4,616,REQ,1528096682.441917,18702,14.44875,4.127036,0.872599,,,8.254072,3.254437,4.999635,,,,,4,0,616,0,0.20763,0.20763,0.0,1,DDoS,TCP
44903499,1528096765.88638,e s,tcp,192.168.100.150,39973.0,192.168.100.5,80.0,4,616,REQ,1528096785.723277,87861,19.836897,1.416791,2.003644,,,4.250372,0.0,4.250372,,,,,4,0,616,0,0.151233,0.151233,0.0,1,DDoS,TCP
42051938,1528096456.23882,e s,tcp,192.168.100.150,50590.0,192.168.100.5,80.0,3,462,REQ,1528096474.377794,120065,18.138973,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.11026,0.11026,0.0,1,DDoS,TCP
42842486,1528096566.538662,e s,tcp,192.168.100.147,60166.0,192.168.100.5,80.0,4,616,REQ,1528096588.334813,124135,21.79615,1.357207,1.91938,,,4.07162,0.0,4.07162,,,,,4,0,616,0,0.137639,0.137639,0.0,1,DDoS,TCP
44992621,1528096767.493999,e s,tcp,192.168.100.150,3381.0,192.168.100.5,80.0,4,616,REQ,1528096788.818189,176983,21.32419,1.554003,2.197691,,,4.662008,0.0,4.662008,,,,,4,0,616,0,0.140685,0.140685,0.0,1,DDoS,TCP
43616509,1528096642.061067,e s,tcp,192.168.100.148,21071.0,192.168.100.5,80.0,2,308,REQ,1528096646.563037,111670,4.50197,4.50197,0.0,,,4.50197,4.50197,4.50197,,,,,2,0,308,0,0.222125,0.222125,0.0,1,DDoS,TCP
44992306,1528096767.490909,e s,tcp,192.168.100.149,34275.0,192.168.100.5,80.0,2,308,REQ,1528096771.820164,176668,4.329255,4.329255,0.0,,,4.329255,4.329255,4.329255,,,,,2,0,308,0,0.230987,0.230987,0.0,1,DDoS,TCP
43888319,1528096670.097378,e s,tcp,192.168.100.148,11813.0,192.168.100.5,80.0,6,924,REQ,1528096685.368887,121319,15.271509,2.894517,0.61751,,,8.683551,2.026724,3.413142,,,,,6,0,924,0,0.327407,0.327407,0.0,1,DDoS,TCP
