pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
42980989,1528096590.585778,e,tcp,192.168.100.6,80.0,192.168.100.3,80.0,648,191808,CON,1528096616.934672,479,26.348894,4.002126,1.814434,,,24.012756,0.0,4.969362,,,,,648,0,191808,0,24.555111,24.555111,0.0,0,Normal,Normal
42982733,1528096590.658418,e g,tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,18,7169,CON,1528096614.857701,2223,24.199284,1.643601,1.69046,,,8.218006,0.005729,4.193297,,,,,9,9,6575,594,0.7025,0.330667,0.330588,0,Normal,Normal
43242669,1528096610.551051,e,udp,192.168.100.3,3129.0,96.7.49.66,53.0,2,333,CON,1528096610.702013,262159,0.150962,0.150962,0.0,,,0.150962,0.150962,0.150962,,,,,1,1,98,235,6.624184,0.0,0.0,0,Normal,Normal
43242670,1528096610.703972,e,udp,192.168.100.3,6987.0,205.251.197.191,53.0,2,366,CON,1528096610.756295,262160,0.052323,0.052323,0.0,,,0.052323,0.052323,0.052323,,,,,1,1,98,268,19.112055,0.0,0.0,0,Normal,Normal
43242671,1528096610.757304,e,udp,192.168.100.3,42412.0,128.63.2.53,53.0,2,1295,CON,1528096610.990126,262161,0.232822,0.232822,0.0,,,0.232822,0.232822,0.232822,,,,,1,1,82,1213,4.295127,0.0,0.0,0,Normal,Normal
43242672,1528096610.757306,e,udp,192.168.100.3,22693.0,128.63.2.53,53.0,2,1209,CON,1528096610.990123,262162,0.232817,0.232817,0.0,,,0.232817,0.232817,0.232817,,,,,1,1,70,1139,4.295219,0.0,0.0,0,Normal,Normal
43242673,1528096610.990128,e,udp,192.168.100.3,20126.0,192.33.14.30,53.0,2,885,CON,1528096610.998829,262163,0.008701,0.008701,0.0,,,0.008701,0.008701,0.008701,,,,,1,1,82,803,114.929314,0.0,0.0,0,Normal,Normal
43242674,1528096611.00082,e,udp,192.168.100.3,13787.0,205.251.195.97,53.0,2,323,CON,1528096611.250458,262164,0.249638,0.249638,0.0,,,0.249638,0.249638,0.249638,,,,,1,1,93,230,4.0058,0.0,0.0,0,Normal,Normal
43242675,1528096611.252985,e,udp,192.168.100.3,25588.0,205.251.196.236,53.0,2,419,CON,1528096611.286855,262165,0.03387,0.03387,0.0,,,0.03387,0.03387,0.03387,,,,,1,1,93,326,29.524652,0.0,0.0,0,Normal,Normal
43242676,1528096611.288083,e,udp,192.168.100.3,6987.0,199.7.83.42,53.0,2,1290,CON,1528096611.305355,262166,0.017272,0.017272,0.0,,,0.017272,0.017272,0.017272,,,,,1,1,81,1209,57.897179,0.0,0.0,0,Normal,Normal
43242677,1528096611.289778,e,udp,192.168.100.3,8894.0,199.7.83.42,53.0,2,1401,CON,1528096611.305357,262167,0.015579,0.015579,0.0,,,0.015579,0.015579,0.015579,,,,,1,1,70,1331,64.188972,0.0,0.0,0,Normal,Normal
43242678,1528096611.307316,e,udp,192.168.100.3,17568.0,192.33.14.30,53.0,2,883,CON,1528096611.316963,262168,0.009647,0.009647,0.0,,,0.009647,0.009647,0.009647,,,,,1,1,81,802,103.659172,0.0,0.0,0,Normal,Normal
43242679,1528096611.321106,e,tcp,192.168.100.3,35106.0,35.162.156.78,443.0,14,5502,CON,1528096611.798854,262169,0.477748,0.477748,0.0,,,0.477748,0.477748,0.477748,,,,,7,7,1667,3835,27.210999,12.558922,12.558922,0,Normal,Normal
43242777,1528096616.946368,e,udp,192.168.100.46,3456.0,192.168.100.5,80.0,3596,3497125,CON,1528096639.410702,97,22.464334,4.482648,1.011192,,,22.413239,2.460267,4.989027,,,,,1798,1798,1708279,1788846,160.031448,79.993469,79.993469,0,Normal,Normal
43242778,1528096616.946369,e *,tcp,192.168.100.55,8080.0,192.168.100.3,80.0,3596,3503922,CON,1528096639.410696,98,22.464327,4.482638,1.011194,,,22.413189,2.460256,4.989016,,,,,1798,1798,1808174,1695748,160.031509,79.993492,79.993492,0,Normal,Normal
43242779,1528096616.946371,e,udp,192.168.100.46,80.0,192.168.100.5,80.0,1798,1727315,INT,1528096639.410692,99,22.464321,4.482486,1.017362,,,22.41243,2.447784,4.999408,,,,,1798,0,1727315,0,79.993515,79.993515,0.0,0,Normal,Normal
43242780,1528096616.94638,e,tcp,192.168.100.46,80.0,192.168.100.5,80.0,1798,1680870,CON,1528096639.410704,100,22.464325,4.482987,1.011372,,,22.414934,2.460244,4.989114,,,,,1798,0,1680870,0,79.9935,79.9935,0.0,0,Normal,Normal
43242781,1528096616.946382,e,udp,192.168.100.7,365.0,192.168.100.3,565.0,966,57960,INT,1528096639.398379,101,22.451998,4.469842,1.035892,,,22.349213,2.398166,4.99993,,,,,966,0,57960,0,42.980583,42.980583,0.0,0,Normal,Normal
43244167,1528096616.95892,e,tcp,192.168.100.5,0.0,192.168.100.3,0.0,1078,765303,CON,1528096639.398378,1487,22.439459,4.469995,1.035968,,,22.349977,2.398166,4.999823,,,,,1078,0,765303,0,47.995811,47.995811,0.0,0,Normal,Normal
43244955,1528096616.971232,e,tcp,192.168.100.6,80.0,192.168.100.3,80.0,606,179376,CON,1528096639.386278,2275,22.415047,4.452479,1.0395,,,22.262398,2.373676,4.999893,,,,,606,0,179376,0,26.990799,26.990799,0.0,0,Normal,Normal
43309897,1528096617.894949,e,tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,16,7031,CON,1528096634.866352,67217,16.971403,1.966892,0.001349,,,7.867569,1.964794,1.968094,,,,,8,8,6503,528,0.88384,0.412459,0.412459,0,Normal,Normal
43482921,1528096621.798184,e,tcp,192.168.100.3,35106.0,35.162.156.78,443.0,4,264,CON,1528096632.13603,240241,10.337846,0.153713,0.000132,,,0.307427,0.153591,0.153836,,,,,2,2,132,132,0.290196,0.098193,0.098191,0,Normal,Normal
43505462,1528096639.423123,e,udp,192.168.100.46,3456.0,192.168.100.5,80.0,2314,2250649,CON,1528096654.419545,623,14.996422,4.990461,0.002616,,,14.971384,4.988556,4.99416,,,,,1157,1157,1099794,1150855,154.236786,77.085052,77.085052,0,Normal,Normal
43505463,1528096639.423126,e *,tcp,192.168.100.55,8080.0,192.168.100.3,80.0,2314,2253951,CON,1528096654.419539,624,14.996413,4.990453,0.002617,,,14.971359,4.988546,4.994154,,,,,1157,1157,1161795,1092156,154.236877,77.085098,77.085098,0,Normal,Normal
43505464,1528096639.423128,e,udp,192.168.100.46,80.0,192.168.100.5,80.0,1157,1111582,INT,1528096654.422257,625,14.999129,4.991356,0.002244,,,14.97407,4.988656,4.99415,,,,,1157,0,1111582,0,77.071144,77.071144,0.0,0,Normal,Normal
43505465,1528096639.42313,e,tcp,192.168.100.6,80.0,192.168.100.3,80.0,391,115736,CON,1528096654.394801,626,14.971671,4.965723,0.002611,,,14.897169,4.963806,4.969415,,,,,391,0,115736,0,26.049196,26.049196,0.0,0,Normal,Normal
43505466,1528096639.423138,e,tcp,192.168.100.46,80.0,192.168.100.5,80.0,1157,1084889,CON,1528096654.422264,627,14.999126,4.991354,0.002573,,,14.974062,4.988655,4.994149,,,,,1157,0,1084889,0,77.071152,77.071152,0.0,0,Normal,Normal
43505467,1528096639.42314,e,tcp,192.168.100.5,0.0,192.168.100.3,0.0,694,492681,CON,1528096654.407863,628,14.984723,4.979241,0.002606,,,14.937724,4.976856,4.982867,,,,,694,0,492681,0,46.247101,46.247101,0.0,0,Normal,Normal
43505468,1528096639.423142,e,udp,192.168.100.7,365.0,192.168.100.3,565.0,622,37320,INT,1528096654.407864,629,14.984722,4.979242,0.001905,,,14.937725,4.976856,4.982868,,,,,622,0,37320,0,41.442211,41.442211,0.0,0,Normal,Normal
43521981,1528096639.86708,e,tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,12,5303,CON,1528096653.821087,17142,13.954007,1.689405,1.599521,,,5.068214,0.55761,3.951469,,,,,6,6,4907,396,0.788304,0.35832,0.35832,0,Normal,Normal
43622871,1528096642.158239,e,tcp,192.168.100.3,35106.0,35.162.156.78,443.0,2,132,CON,1528096642.312519,118032,0.15428,0.15428,0.0,,,0.15428,0.15428,0.15428,,,,,1,1,66,66,6.481721,0.0,0.0,0,Normal,Normal
43767000,1528096664.142449,e,ipv6-icmp,fe80::250:56ff:febe:254,133.0,ff02::2,0.0,1,70,NRS,1528096664.142449,262161,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,70,0,0.0,0.0,0.0,0,Normal,Normal
43768084,1528096667.60153,e,udp,192.168.100.46,3456.0,192.168.100.5,80.0,3297,3208167,CON,1528096688.211205,1084,20.609674,4.112121,1.75596,,,20.560604,0.600202,4.991548,,,,,1648,1649,1566184,1641983,159.924896,79.913925,79.962448,0,Normal,Normal
43768085,1528096667.601533,e *,tcp,192.168.100.55,8080.0,192.168.100.3,80.0,3296,3211848,CON,1528096688.2112,1085,20.609667,4.111741,1.755775,,,20.558704,0.600193,4.990264,,,,,1648,1648,1657091,1554757,159.876434,79.913956,79.913956,0,Normal,Normal
43768278,1528096667.603298,e,udp,192.168.100.46,80.0,192.168.100.5,80.0,1649,1581893,INT,1528096688.211197,1278,20.607899,4.111725,1.755769,,,20.558624,0.600188,4.991541,,,,,1649,0,1581893,0,79.969337,79.969337,0.0,0,Normal,Normal
43768279,1528096667.603304,e,tcp,192.168.100.46,80.0,192.168.100.5,80.0,1649,1544641,CON,1528096688.211208,1279,20.607904,4.111715,1.755763,,,20.558575,0.600188,4.991529,,,,,1649,0,1544641,0,79.969315,79.969315,0.0,0,Normal,Normal
43768280,1528096667.603305,e,tcp,192.168.100.5,0.0,192.168.100.3,0.0,990,702555,CON,1528096688.211209,1280,20.607904,4.10191,1.751132,,,20.509548,0.599646,4.97873,,,,,990,0,702555,0,47.991295,47.991295,0.0,0,Normal,Normal
