pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
802969,1526908678.338142,e,udp,192.168.100.46,3456,192.168.100.5,80,72700,73510808,CON,1526910409.660901,4,1731.322754,4.944087,0.243437,,,1715.598022,0.419552,4.999999,,,,,36350,36350,37070265,36440543,41.990437,20.99493,20.99493,0,Normal,Normal
802970,1526908678.338147,e,tcp,192.168.100.46,80,192.168.100.5,80,38081,35445933,CON,1526910409.660903,5,1731.322754,4.943008,0.263429,,,1715.223877,0.046622,4.999998,,,,,38081,0,35445933,0,21.994743,21.994743,0.0,0,Normal,Normal
802971,1526947609.229266,e,udp,192.168.100.149,51929,203.114.73.24,123,2,180,CON,1526947609.261383,9,0.032117,0.032117,0.0,,,0.032117,0.032117,0.032117,,,,,1,1,90,90,31.136156,0.0,0.0,0,Normal,Normal
802972,1526947633.205343,e,udp,192.168.100.27,68,192.168.100.1,67,2,684,CON,1526947633.208395,11,0.003052,0.003052,0.0,,,0.003052,0.003052,0.003052,,,,,1,1,342,342,327.653992,0.0,0.0,0,Normal,Normal
802973,1526947639.619537,e,udp,192.168.100.150,37714,144.48.166.166,123,2,180,CON,1526947639.635691,13,0.016154,0.016154,0.0,,,0.016154,0.016154,0.016154,,,,,1,1,90,90,61.904171,0.0,0.0,0,Normal,Normal
802974,1526947639.635495,e,arp,192.168.100.1,,192.168.100.150,,2,120,CON,1526947639.635597,14,0.000102,0.000102,0.0,,,0.000102,0.000102,0.000102,,,,,1,1,60,60,9803.921875,0.0,0.0,0,Normal,Normal
802975,1526947730.487185,e,udp,192.168.100.6,138,192.168.100.255,138,2,500,INT,1526948630.509237,16,900.022034,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,500,0,0.001111,0.001111,0.0,0,Normal,Normal
802976,1526947771.359123,e,udp,192.168.100.27,58999,192.168.100.1,53,2,190,CON,1526947771.502971,17,0.143848,0.143848,0.0,,,0.143848,0.143848,0.143848,,,,,1,1,87,103,6.951782,0.0,0.0,0,Normal,Normal
802977,1526947638.271302,e,arp,192.168.100.27,,192.168.100.1,,4,240,CON,1526947776.511788,12,138.240479,5.3e-05,1e-06,,,0.000106,5.2e-05,5.4e-05,,,,,2,2,120,120,0.021701,0.007234,0.007234,0,Normal,Normal
802978,1526947952.611555,e,udp,192.168.100.7,138,192.168.100.255,138,4,1086,INT,1526948680.987751,19,728.376221,8.9e-05,3e-06,,,0.000178,8.6e-05,9.2e-05,,,,,4,0,1086,0,0.004119,0.004119,0.0,0,Normal,Normal
802979,1526948103.140683,e,udp,192.168.100.149,58745,8.8.8.8,53,2,227,CON,1526948103.285389,20,0.144706,0.144706,0.0,,,0.144706,0.144706,0.144706,,,,,1,1,76,151,6.910563,0.0,0.0,0,Normal,Normal
