pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
57605539,1528099534.769948,e,udp,192.168.100.147,56423,192.168.100.3,80,12,720,INT,1528099548.939005,54903,14.169057,3.864762,0.016526,,,11.594287,3.842391,3.881725,,,,,12,0,720,0,0.77634,0.77634,0.0,1,DDoS,UDP
57953240,1528099550.984369,e,udp,192.168.100.147,35377,192.168.100.3,80,11,660,INT,1528099573.23037,140443,22.246,2.684045,1.678098,,,13.420227,0.0,4.240148,,,,,11,0,660,0,0.449519,0.449519,0.0,1,DDoS,UDP
57042495,1528099494.35329,e,udp,192.168.100.148,25676,192.168.100.3,80,11,660,INT,1528099514.854958,16177,20.501669,2.550792,1.932799,,,10.203168,0.0,4.634809,,,,,11,0,660,0,0.487765,0.487765,0.0,1,DDoS,UDP
57515971,1528099517.446605,e,udp,192.168.100.150,24866,192.168.100.3,80,3,180,INT,1528099521.736287,227493,4.289682,4.289682,0.0,,,4.289682,4.289682,4.289682,,,,,3,0,180,0,0.466235,0.466235,0.0,1,DDoS,UDP
57257463,1528099495.781255,e,udp,192.168.100.150,15290,192.168.100.3,80,8,480,INT,1528099515.144704,231145,19.363449,2.744537,1.663757,,,10.978147,0.0,4.210803,,,,,8,0,480,0,0.361506,0.361506,0.0,1,DDoS,UDP
58182778,1528099574.534663,e,udp,192.168.100.150,7447,192.168.100.3,80,7,420,INT,1528099589.838502,107822,15.303839,3.647121,1.040132,,,10.941363,2.176229,4.39549,,,,,7,0,420,0,0.392058,0.392058,0.0,1,DDoS,UDP
57437514,1528099517.034231,e,udp,192.168.100.150,4756,192.168.100.3,80,3,180,INT,1528099521.325838,149036,4.291607,4.291607,0.0,,,4.291607,4.291607,4.291607,,,,,3,0,180,0,0.466026,0.466026,0.0,1,DDoS,UDP
58214609,1528099574.688115,e,udp,192.168.100.150,13598,192.168.100.3,80,7,420,INT,1528099589.994226,139653,15.306111,3.648388,1.038938,,,10.945166,2.179199,4.397189,,,,,7,0,420,0,0.392,0.392,0.0,1,DDoS,UDP
57575415,1528099534.576629,e,udp,192.168.100.149,64779,192.168.100.3,80,10,600,INT,1528099549.670547,24779,15.093918,2.522954,1.456732,,,10.091814,0.0,3.386589,,,,,10,0,600,0,0.596267,0.596267,0.0,1,DDoS,UDP
59680427,1528099682.473014,e,udp,192.168.100.149,21718,192.168.100.3,80,10,600,INT,1528099704.744385,32512,22.271372,1.606681,1.987407,,,8.033403,0.0,4.45731,,,,,10,0,600,0,0.404106,0.404106,0.0,1,DDoS,UDP
