pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
1647907,1526962447.196733,e,arp,192.168.100.148,,192.168.100.1,,44,2640,CON,1526964543.83909,1733,2096.642334,0.000106,2.9e-05,,,0.002324,4.7e-05,0.00016,,,,,22,22,1320,1320,0.020509,0.010016,0.010016,0,Normal,Normal
1647908,1526962447.219532,e,arp,192.168.100.147,,192.168.100.1,,48,2880,CON,1526964770.42224,1734,2323.202637,0.000101,2.5e-05,,,0.00242,4.4e-05,0.000143,,,,,24,24,1440,1440,0.020231,0.0099,0.0099,0,Normal,Normal
1647909,1526962447.620855,e,arp,192.168.100.149,,192.168.100.1,,46,2760,CON,1526965024.52769,1735,2576.906738,9.9e-05,3.8e-05,,,0.00227,3e-06,0.000179,,,,,23,23,1380,1380,0.017463,0.008537,0.008537,0,Normal,Normal
1647910,1526962490.35056,e,udp,192.168.100.148,40185,144.48.166.166,123,2,180,CON,1526962490.366581,1737,0.016021,0.016021,0.0,,,0.016021,0.016021,0.016021,,,,,1,1,90,90,62.418076,0.0,0.0,0,Normal,Normal
1647911,1526962503.076243,e,udp,192.168.100.147,47161,8.8.8.8,53,2,227,CON,1526962503.221177,1738,0.144934,0.144934,0.0,,,0.144934,0.144934,0.144934,,,,,1,1,76,151,6.899693,0.0,0.0,0,Normal,Normal
1647912,1526962503.221458,e,udp,192.168.100.147,55002,8.8.8.8,53,2,203,CON,1526962503.364674,1739,0.143216,0.143216,0.0,,,0.143216,0.143216,0.143216,,,,,1,1,64,139,6.98246,0.0,0.0,0,Normal,Normal
1647913,1526962503.381124,e,udp,192.168.100.147,49568,8.8.8.8,53,2,227,CON,1526962503.524983,1740,0.143859,0.143859,0.0,,,0.143859,0.143859,0.143859,,,,,1,1,76,151,6.951251,0.0,0.0,0,Normal,Normal
1647914,1526962503.525316,e,udp,192.168.100.147,50467,8.8.8.8,53,2,203,CON,1526962503.668133,1741,0.142817,0.142817,0.0,,,0.142817,0.142817,0.142817,,,,,1,1,64,139,7.001967,0.0,0.0,0,Normal,Normal
1647915,1526962503.902655,e,udp,192.168.100.148,39642,8.8.8.8,53,2,227,CON,1526962504.047903,1742,0.145248,0.145248,0.0,,,0.145248,0.145248,0.145248,,,,,1,1,76,151,6.884777,0.0,0.0,0,Normal,Normal
1647916,1526962504.048106,e,udp,192.168.100.148,44584,8.8.8.8,53,2,203,CON,1526962504.192174,1743,0.144068,0.144068,0.0,,,0.144068,0.144068,0.144068,,,,,1,1,64,139,6.941166,0.0,0.0,0,Normal,Normal
1647917,1526962504.21824,e,udp,192.168.100.148,36673,8.8.8.8,53,2,227,CON,1526962504.361712,1744,0.143472,0.143472,0.0,,,0.143472,0.143472,0.143472,,,,,1,1,76,151,6.970001,0.0,0.0,0,Normal,Normal
1647918,1526962504.36192,e,udp,192.168.100.148,34357,8.8.8.8,53,2,203,CON,1526962504.369721,1745,0.007801,0.007801,0.0,,,0.007801,0.007801,0.007801,,,,,1,1,64,139,128.18869,0.0,0.0,0,Normal,Normal
1647919,1526962504.856709,e,udp,192.168.100.150,60568,8.8.8.8,53,2,227,CON,1526962505.003523,1746,0.146814,0.146814,0.0,,,0.146814,0.146814,0.146814,,,,,1,1,76,151,6.811339,0.0,0.0,0,Normal,Normal
1647920,1526962505.003687,e,udp,192.168.100.150,34118,8.8.8.8,53,2,203,CON,1526962505.147298,1747,0.143611,0.143611,0.0,,,0.143611,0.143611,0.143611,,,,,1,1,64,139,6.963255,0.0,0.0,0,Normal,Normal
1647921,1526962505.177628,e,udp,192.168.100.150,58797,8.8.8.8,53,2,227,CON,1526962505.321204,1748,0.143576,0.143576,0.0,,,0.143576,0.143576,0.143576,,,,,1,1,76,151,6.964952,0.0,0.0,0,Normal,Normal
1647922,1526962505.321427,e,udp,192.168.100.150,43692,8.8.8.8,53,2,203,CON,1526962505.329236,1749,0.007809,0.007809,0.0,,,0.007809,0.007809,0.007809,,,,,1,1,64,139,128.057373,0.0,0.0,0,Normal,Normal
1647923,1526962505.461234,e,udp,192.168.100.149,52085,8.8.8.8,53,2,227,CON,1526962505.605214,1750,0.14398,0.14398,0.0,,,0.14398,0.14398,0.14398,,,,,1,1,76,151,6.945409,0.0,0.0,0,Normal,Normal
