pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
48496124,1528097204.940785,e s,tcp,192.168.100.149,22891.0,192.168.100.6,80.0,5,676,RST,1528097258.352829,26478,53.412045,0.011247,0.019481,,,0.04499,0.0,0.04499,,,,,4,1,616,60,0.074889,0.056167,0.0,1,DDoS,TCP
48936312,1528097287.939511,e s,tcp,192.168.100.149,2868.0,192.168.100.6,80.0,5,676,REQ,1528097340.232034,204498,52.292522,0.009941,0.017218,,,0.039763,0.0,0.039763,,,,,4,1,616,60,0.076493,0.05737,0.0,1,DDoS,TCP
49546681,1528097484.580347,e s,tcp,192.168.100.148,20701.0,192.168.100.6,80.0,4,616,REQ,1528097536.867167,28382,52.286819,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.057376,0.057376,0.0,1,DDoS,TCP
49582067,1528097486.845902,e s,tcp,192.168.100.148,29581.0,192.168.100.6,80.0,5,676,REQ,1528097539.164156,63768,52.318253,0.015233,0.026384,,,0.060932,0.0,0.060932,,,,,4,1,616,60,0.076455,0.057341,0.0,1,DDoS,TCP
48666063,1528097216.419961,e s,tcp,192.168.100.147,61514.0,192.168.100.6,80.0,4,616,REQ,1528097269.297969,196417,52.87801,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.056734,0.056734,0.0,1,DDoS,TCP
49306429,1528097417.040605,e s,tcp,192.168.100.149,29171.0,192.168.100.6,80.0,4,616,REQ,1528097468.975901,50290,51.935295,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.057764,0.057764,0.0,1,DDoS,TCP
48717765,1528097219.919058,e s,tcp,192.168.100.149,12848.0,192.168.100.6,80.0,5,676,RST,1528097272.716008,248119,52.796951,0.010799,0.018705,,,0.043197,0.0,0.043197,,,,,4,1,616,60,0.075762,0.056821,0.0,1,DDoS,TCP
50766933,1528097734.416222,e s,tcp,192.168.100.147,25494.0,192.168.100.7,80.0,7,1078,REQ,1528097750.090441,32452,15.674219,1.955163,1.129273,,,7.820653,0.0,2.657129,,,,,7,0,1078,0,0.382794,0.382794,0.0,1,DDoS,TCP
48820540,1528097279.959686,e s,tcp,192.168.100.150,38566.0,192.168.100.6,80.0,4,616,REQ,1528097332.5892,88726,52.629513,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.057002,0.057002,0.0,1,DDoS,TCP
49909750,1528097559.917755,e s,tcp,192.168.100.147,39333.0,192.168.100.6,80.0,4,616,REQ,1528097611.706242,129290,51.788486,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.057928,0.057928,0.0,1,DDoS,TCP
